"Composite List",,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,
346,M4_C1263,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
350,M4_C1264,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
354,M4_C1265,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","25% (w/v)",,,,
358,M4_C1266,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
362,M4_C1267,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
366,M4_C1268,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
370,M4_C1269,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
374,M4_C1270,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
378,M4_C1271,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
382,M4_C1272,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
530,M4_C1273,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
534,M4_C1274,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
538,M4_C1275,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
542,M4_C1276,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
546,M4_C1277,,"Sodium Chloride",NaCl,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","20% (w/v)",,,,
550,M4_C1278,,"Sodium Chloride",NaCl,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","30% (w/v)",,,,
554,M4_C1279,,"Sodium Chloride",NaCl,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","35% (w/v)",,,,
558,M4_C1280,,"Sodium Chloride",NaCl,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
562,M4_C1281,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
566,M4_C1282,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
570,M4_C1283,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
574,M4_C1284,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
722,M4_C1285,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
726,M4_C1286,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
730,M4_C1287,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
734,M4_C1288,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
738,M4_C1289,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
742,M4_C1290,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
746,M4_C1291,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
750,M4_C1292,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
754,M4_C1293,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
758,M4_C1294,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
762,M4_C1295,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
766,M4_C1296,,"Ammonium Sulfate ",(NH4)2SO4,"0.15 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
914,M4_C1297,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","24% (w/v)",,,,
918,M4_C1298,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
922,M4_C1299,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","34% (w/v)",,,,
926,M4_C1300,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
930,M4_C1301,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.2 M",MES,"0.1 M",6,"PEG 3350","24% (w/v)",,,,
934,M4_C1302,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.2 M",MES,"0.1 M",6,"PEG 3350","30% (w/v)",,,,
938,M4_C1303,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","34% (w/v)",,,,
942,M4_C1304,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
946,M4_C1305,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
950,M4_C1306,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
954,M4_C1307,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","25% (w/v)",,,,
958,M4_C1308,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",MES,"0.1 M",6,"PEG 3350","30% (w/v)",,,,
1106,M4_C1309,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1110,M4_C1310,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1114,M4_C1311,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1118,M4_C1312,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1122,M4_C1313,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1126,M4_C1314,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1130,M4_C1315,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1134,M4_C1316,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",MES,"0.1 M",6,"PEG 3350","15% (w/v)",,,,
1138,M4_C1317,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1142,M4_C1318,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1146,M4_C1319,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1150,M4_C1320,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1298,M4_C1321,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1302,M4_C1322,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1306,M4_C1323,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1310,M4_C1324,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","25% (w/v)",,,,
1314,M4_C1325,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1318,M4_C1326,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1322,M4_C1327,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1326,M4_C1328,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1330,M4_C1329,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","25% (w/v)",,,,
1334,M4_C1330,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1338,M4_C1331,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1342,M4_C1332,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1490,M4_C1333,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1494,M4_C1334,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1498,M4_C1335,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1502,M4_C1336,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1506,M4_C1337,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1510,M4_C1338,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1514,M4_C1339,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1518,M4_C1340,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1522,M4_C1341,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1526,M4_C1342,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1530,M4_C1343,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1534,M4_C1344,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
52,M4_C1345,,"Sodium Acetate trihydrate","NaC2H3O2 ∙ 3H2O","0.21 M","Sodium Citrate","0.1 M",4.5,"PEG 400","48% (v/v)",Glycerol,"1.12%  (v/v)",,
56,M4_C1346,,"Potassium Chloride",KCl,"0.12 M","Sodium Acetate","0.1 M",5.5,"PEG 400","32%  (v/v)",,,,
60,M4_C1347,,"Sodium Malonate",,"0.23 M","Sodium Acetate","0.1 M",5.5,"PEG 400","46%  (v/v)",,,,
64,M4_C1348,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2∙4H2O,"0.29 M",ADA,"0.1 M",6.5,"PEG 400","42%  (v/v)",,,,
68,M4_C1349,,"Sodium Acetate trihydrate","NaC2H3O2 ∙ 3H2O","0.18 M",HEPES,"0.1 M",7.5,"PEG 400","45%  (v/v)",TMAO,"0.45 M",,
72,M4_C1350,,"Lithium Nitrate",LiNO3,"0.29 M",Tris,"0.1 M",8.5,"PEG 400","28%  (v/v)",,,,
76,M4_C1351,,"Magnesium chloride hexahydrate",MgCl2∙6H2O,"0.17 M",CAPSO,"0.1 M",9.5,"PEG 400","36%  (v/v)",,,,
80,M4_C1352,,"Magnesium sulfate heptahydrate",MgSO4∙7H2O,"0.12 M",,,,"PEG 400","36%  (v/v)",Glycerol,"3.67% (v/v)",,
84,M4_C1353,,"Ammonium Sulfate",(NH4)2SO4,"0.17 M",,,,"PEG 400","47%  (v/v)",,,,
88,M4_C1354,,"Sodium Malonate",,"0.22 M",,,,"PEG 400","41%  (v/v)",,,,
92,M4_C1355,,"Sodium Sulfate decahydrate",Na2SO4∙10H2O,"0.04 M",,,,"PEG 400","31%  (v/v)",,,,
96,M4_C1356,,"Sodium Sulfate decahydrate",Na2SO4∙10H2O,"0.24 M",,,,"PEG 400","32%  (v/v)",,,,
244,M4_C1357,,,,,"Sodium Citrate","0.1 M",4.5,"PEG MME 550","30%  (v/v)",Glycerol,"3.22%  (v/v)",,
248,M4_C1358,,,,,"Sodium Acetate","0.1 M",5.5,"PEG MME 550","37%  (v/v)",,,,
252,M4_C1359,,"Calcium chloride dihydrate",CaCl2∙2H2O,"0.2 M","Sodium Acetate","0.1 M",5.5,"PEG MME 550","25%  (v/v)",,,,
256,M4_C1360,,"Magnesium sulfate heptahydrate",MgSO4∙7H2O,"0.17 M",ADA,"0.1 M",6.5,"PEG MME 550","33%  (v/v)",,,,
260,M4_C1361,,"Sodium Bromide",NaBr,"0.14 M",ADA,"0.1 M",6.5,"PEG MME 550","38%  (v/v)",,,,
264,M4_C1362,,"Calcium chloride dihydrate",CaCl2∙2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG MME 550","39%  (v/v)",,,,
268,M4_C1363,,"Ammonium Nitrate",NH4NO3,"0.22 M",Tris,"0.1 M",8.5,"PEG MME 550","34%  (v/v)",,,,
272,M4_C1364,,"Lithium Chloride",LiCl,"0.06 M",CAPSO,"0.1 M",9.5,"PEG MME 550","23%  (v/v)",,,,
276,M4_C1365,,"Potassium Phosphate Dibasic",K2HPO4,"0.29 M",,,,"PEG MME 550","29%  (v/v)",,,,
280,M4_C1366,,"Sodium Bromide",NaBr,"0.28 M",,,,"PEG MME 550","23%  (v/v)",,,,
284,M4_C1367,,,,,,,,"PEG MME 550","22%  (v/v)",,,,
288,M4_C1368,,"Calcium chloride dihydrate",CaCl2∙2H2O,"0.2 M",,,,"PEG MME 550","30%  (v/v)",,,,
436,M4_C1369,,"Sodium Malonate",,"0.22 M",,,,"PEG MME 550","32%  (v/v)",,,,
440,M4_C1370,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2∙4H2O,"0.16 M",,,,"PEG MME 550","38%  (v/v)",,,,
444,M4_C1371,,"Sodium Acetate trihydrate","NaC2H3O2 ∙ 3H2O","0.25 M",,,,"PEG MME 550","33%  (v/v)",,,,
448,M4_C1372,,"Potassium Chloride",KCl,"0.19 M","Sodium Citrate","0.1 M",4.5,"PEG 1000","25%  (w/v)",,,,
452,M4_C1373,,"Ammonium Nitrate",NH4NO3,"0.19 M","Sodium Citrate","0.1 M",4.5,"PEG 1000","35%  (w/v)",,,,
456,M4_C1374,,"Ammonium Nitrate",NH4NO3,"0.14 M","Sodium Acetate","0.1 M",5.5,"PEG 1000","27%  (w/v)",,,,
460,M4_C1375,,,,,ADA,"0.1 M",6.5,"PEG 1000","34%  (w/v)",,,,
464,M4_C1376,,"Ammonium Nitrate",NH4NO3,"0.2 M",HEPES,"0.1 M",7.5,"PEG 1000","20%  (w/v)",,,,
468,M4_C1377,,"Sodium Malonate",,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","28%  (w/v)",,,,
472,M4_C1378,,,,,Tris,"0.1 M",8.5,"PEG 1000","22%  (w/v)",,,,
476,M4_C1379,,,,,Tris,"0.1 M",8.5,"PEG 1000","33%  (w/v)",,,,
480,M4_C1380,,"Potassium Chloride",KCl,"0.18 M",CAPSO,"0.1 M",9.5,"PEG 1000","35%  (w/v)",,,,
628,M4_C1381,,"Lithium Chloride",LiCl,"0.29 M",CAPSO,"0.1 M",9.5,"PEG 1000","28%  (w/v)",,,,
632,M4_C1382,,"Lithium Nitrate",LiNO3,"0.24 M",,,,"PEG 1000","19%  (w/v)",,,,
636,M4_C1383,,"Ammonium Sulfate",(NH4)2SO4,"0.27 M",,,,"PEG 1000","33%  (w/v)",,,,
640,M4_C1384,,"Sodium Bromide",NaBr,"0.21 M",,,,"PEG 1000","29%  (w/v)",Glycerol,"3.8%  (v/v)",,
644,M4_C1385,,,,,,,,"PEG 1000","32%  (w/v)",Glycerol,"2.35%  (v/v)",,
648,M4_C1386,,"Potassium Chloride",KCl,"0.18 M",,,,"PEG 1000","35%  (w/v)",Glycerol,"4.16%  (v/v)",,
652,M4_C1387,,"Zinc acetate dihydrate",Zn(C2H3O2)2∙2H2O,"0.02 M",,,,"PEG 1000","36%  (w/v)",,,,
656,M4_C1388,,"Ammonium Sulfate",(NH4)2SO4,"2 M",,,,,,,,,
660,M4_C1389,,,,,"Sodium Citrate","0.1 M",4.5,"PEG MME 2000","34%  (w/v)",TMAO,"0.54 M",,
664,M4_C1390,,,,,"Sodium Citrate","0.1 M",4.5,"PEG MME 2000","28%  (w/v)",,,,
668,M4_C1391,,"Zinc acetate dihydrate",Zn(C2H3O2)2∙2H2O,"0.02 M","Sodium Citrate","0.1 M",4.5,"PEG MME 2000","26%  (w/v)",,,,
672,M4_C1392,,"Sodium Acetate trihydrate","NaC2H3O2 ∙ 3H2O","0.1 M","Sodium Acetate","0.1 M",5.5,"PEG MME 2000","23%  (w/v)",,,,
820,M4_C1393,,"Sodium Nitrate",NaNO3,"0.15 M","Sodium Acetate","0.1 M",5.5,"PEG MME 2000","29%  (w/v)",,,,
824,M4_C1394,,,,,"Sodium Acetate","0.1 M",5.5,"PEG MME 2000","28%  (w/v)",,,,
828,M4_C1395,,"Sodium Sulfate decahydrate",Na2SO4∙10H2O,"0.13 M",ADA,"0.1 M",6.5,"PEG MME 2000","26%  (w/v)",,,,
832,M4_C1396,,,,,ADA,"0.1 M",6.5,"PEG MME 2000","18%  (w/v)",,,,
836,M4_C1397,,"Lithium Chloride",LiCl,"0.29 M",HEPES,"0.1 M",7.5,"PEG MME 2000","29%  (w/v)",,,,
840,M4_C1398,,"Lithium Nitrate",LiNO3,"0.28 M",Tris,"0.1 M",8.5,"PEG MME 2000","17%  (w/v)",,,,
844,M4_C1399,,"Zinc acetate dihydrate",Zn(C2H3O2)2∙2H2O,"0.02 M",Tris,"0.1 M",8,"PEG 2000","34%  (w/v)",,,,
848,M4_C1400,,,,,CAPSO,"0.1 M",9.5,"PEG MME 2000","29% (w/v)",,,,
852,M4_C1401,,"Lithium sulfate monohydrate",Li2SO4∙H2O,"0.12 M",CAPSO,"0.1 M",9.5,"PEG MME 2000","17%  (w/v)",,,,
856,M4_C1402,,"Magnesium sulfate heptahydrate",MgSO4∙7H2O,"0.27 M",,,,"PEG MME 2000","18%  (w/v)",,,,
860,M4_C1403,,"Magnesium chloride hexahydrate",MgCl2∙6H2O,"0.2 M",,,,"PEG MME 2000","22%  (w/v)",,,,
864,M4_C1404,,"Ammonium Sulfate",(NH4)2SO4,"0.21 M",,,,"PEG MME 2000","31%  (w/v)",,,,
1012,M4_C1405,,"Magnesium chloride hexahydrate",MgCl2∙6H2O,"0.17 M",,,,"PEG MME 2000","29%  (w/v)",,,,
1016,M4_C1406,,"Calcium chloride dihydrate",CaCl2∙2H2O,"0.11 M",,,,"PEG MME 2000","26%  (w/v)",,,,
1020,M4_C1407,,"Magnesium chloride hexahydrate",MgCl2∙6H2O,"0.16 M",,,,"PEG MME 2000","27%  (w/v)",,,,
1024,M4_C1408,,"Sodium Acetate trihydrate","NaC2H3O2 ∙ 3H2O","0.23 M",,,,"PEG MME 2000","30%  (w/v)",,,,
1028,M4_C1409,,"Sodium Acetate trihydrate","NaC2H3O2 ∙ 3H2O","0.13 M",,,,"PEG MME 2000","27%  (w/v)",,,,
1032,M4_C1410,,"Magnesium chloride hexahydrate",MgCl2∙6H2O,"0.24 M",,,,"PEG MME 2000","33%  (w/v)",,,,
1036,M4_C1411,,,,,"Sodium Citrate","0.1 M",4.5,"PEG 4000","16%  (w/v)",,,,
1040,M4_C1412,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.21 M","Sodium Citrate","0.1 M",4.5,"PEG 4000","14%  (w/v)",,,,
1044,M4_C1413,,"Ammonium Nitrate",NH4NO3,"0.12 M","Sodium Acetate","0.1 M",5.5,"PEG 4000","16%  (w/v)",,,,
1048,M4_C1414,,,,,"Sodium Acetate","0.1 M",5.5,"PEG 4000","20%  (w/v)",,,,
1052,M4_C1415,,,,,"Sodium Acetate","0.1 M",5.5,"PEG 4000","16%  (w/v)",TMAO,"0.87 M",,
1056,M4_C1416,,"Magnesium chloride hexahydrate",MgCl2∙6H2O,"0.2 M","Sodium Acetate","0.1 M",5.5,"PEG 4000","20%  (w/v)",,,,
1204,M4_C1417,,"Sodium Acetate trihydrate","NaC2H3O2 ∙ 3H2O","0.29 M",ADA,"0.1 M",6.5,"PEG 4000","13%  (w/v)",,,,
1208,M4_C1418,,"Lithium Nitrate",LiNO3,"0.05 M",ADA,"0.1 M",6.5,"PEG 4000","19%  (w/v)",,,,
1212,M4_C1419,,"Zinc acetate dihydrate",Zn(C2H3O2)2∙2H2O,"0.02 M",ADA,"0.1 M",6.5,"PEG 4000","16%  (w/v)",,,,
1216,M4_C1420,,"Ammonium Nitrate",NH4NO3,"0.27 M",HEPES,"0.1 M",7.5,"PEG 4000","17%  (w/v)",,,,
1220,M4_C1421,,"Ammonium Nitrate",NH4NO3,"0.15 M",HEPES,"0.1 M",7.5,"PEG 4000","13%  (w/v)",TMAO,"0.42 M",,
1224,M4_C1422,,"Lithium sulfate monohydrate",Li2SO4∙H2O,"0.11 M",Tris,"0.1 M",8.5,"PEG 4000","13%  (w/v)",Glycerol,"1.67%  (v/v)",,
1228,M4_C1423,,"Lithium Acetate dihydrate",LiC2H3O2∙2H2O,"0.24 M",Tris,"0.1 M",8.5,"PEG 4000","12%  (w/v)",,,,
1232,M4_C1424,,,,,Tris,"0.1 M",8.5,"PEG 4000","21%  (w/v)",,,,
1236,M4_C1425,,"Potassium Phosphate Dibasic",K2HPO4,"0.27 M",Tris,"0.1 M",8.5,"PEG 4000","18%  (w/v)",,,,
1240,M4_C1426,,"Sodium Sulfate decahydrate",Na2SO4∙10H2O,"0.2 M",CAPSO,"0.1 M",9.5,"PEG 4000","14%  (w/v)",,,,
1244,M4_C1427,,,,,CAPSO,"0.1 M",9.5,"PEG 4000","20%  (w/v)",,,,
1248,M4_C1428,,"Sodium Bromide",NaBr,"0.28 M",,,,"PEG 4000","23%  (w/v)",,,,
1396,M4_C1429,,"Magnesium chloride hexahydrate",MgCl2∙6H2O,"0.21 M",,,,"PEG 4000","13%  (w/v)",Glycerol,"1.37%  (v/v)",,
1400,M4_C1430,,"Potassium Thiocyanate",KSCN,"0.23 M",,,,"PEG 4000","20%  (w/v)",Glycerol,"1.11%  (v/v)",,
1404,M4_C1431,,"Magnesium sulfate heptahydrate",MgSO4∙7H2O,"0.22 M","Sodium Citrate","0.1 M",4.5,"PEG MME 5000","18%  (w/v)",,,,
1408,M4_C1432,,"Lithium Nitrate",LiNO3,"0.25 M","Sodium Acetate","0.1 M",5.5,"PEG MME 5000","17%  (w/v)",Glycerol,"4.57%  (v/v)",,
1412,M4_C1433,,"Sodium Sulfate decahydrate",Na2SO4∙10H2O,"0.22 M","Sodium Acetate","0.1 M",5.5,"PEG MME 5000","18%  (w/v)",TMAO,"0.47 M",,
1416,M4_C1434,,"Lithium sulfate monohydrate",Li2SO4∙H2O,"0.07 M",ADA,"0.1 M",6.5,"PEG MME 5000","20%  (w/v)",,,,
1420,M4_C1435,,"Ammonium Sulfate",(NH4)2SO4,"0.18 M",HEPES,"0.1 M",7.5,"PEG MME 5000","12%  (w/v)",,,,
1424,M4_C1436,,"Sodium Sulfate decahydrate",Na2SO4∙10H2O,"0.2 M",Tris,"0.1 M",8.5,"PEG MME 5000","20%  (w/v)",,,,
1428,M4_C1437,,"Lithium Nitrate",LiNO3,"0.15 M",CAPSO,"0.1 M",9.5,"PEG MME 5000","15%  (w/v)",,,,
1432,M4_C1438,,"Calcium chloride dihydrate",CaCl2∙2H2O,"0.05 M",,,,"PEG MME 5000","13%  (w/v)",,,,
1436,M4_C1439,,"Zinc acetate dihydrate",Zn(C2H3O2)2∙2H2O,"0.02 M",,,,"PEG MME 5000","14%  (w/v)",,,,
1440,M4_C1440,,,,,,,,"PEG MME 5000","16%  (w/v)",,,,
148,M4_C1441,"MD MemGold      A1",,,,"Sodium Citrate","0.08 M",5.2,"Ammonium Sulfate","2.2 M",,,,
152,M4_C1442,"MD MemGold    A2",,,,Tris,"0.01 M",8,"tri-sodium citrate","1.2 M",,,,
156,M4_C1443,"MD MemGold    A3",,,,Tricine,"0.015 M",8.5,"Polyethylene glycol 4000","24% (w/v)",,,,
160,M4_C1444,"MD MemGold    A4","Sodium Chloride",,"0.36 M","Sodium Phosphate","0.015 M",7,"Polyethylene glycol 4000","9.9 % (w/v)","Sodium Azide","0.1% (w/v)",,
164,M4_C1445,"MD MemGold    A5","Sodium Chloride",,"0.3 M",Tris,"0.01 M",8,"Polyethylene glycol 4000","27.5 % (w/v)",,,,
168,M4_C1446,"MD MemGold    A6",,,,MES/bis-tris,"0.225 M",6.6,"Polyethylene glycol 4000","6.6% (w/v)",,,,
172,M4_C1447,"MD MemGold    A7","Ammonium Sulfate",,"0.1 M",HEPES,"0.1 M",7.5,"Polyethylene glycol 4000","12% (w/v)",Glycerol,"22% (v/v)",,
176,M4_C1448,"MD MemGold    A8","Calcium Chloride",,"0.02 M",MES,"0.02 M",6.5,"Polyethylene glycol 1500","7.7% (w/v)","Magnesium Sulfate","0.01 M","Sodium Chloride","0.02 M"
