"Composite List",,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,
1506,10_C1337,"HR HT Screen H5"," Nickel(ll) Chloride hexahydrate",,0.01M,Tris,0.1M,8.5,"  Lithium Sulfate monohydrate"," 1.0 M",,,,
1510,10_C1338,"HR HT Screen H6"," Ammonium Sulfate",," 1.5 M",Tris,0.1M,8.5,"   Glycerol anhydrous","12% (v/v)",,,,
1514,10_C1339,"HR HT Screen H7","Ammonium phosphate monobasic",,"  0.2 M ",Tris,0.1M,8.5,"  MPD","50% (v/v)",,,,
1518,10_C1340,"HR HT Screen H8",,,,Tris,0.1M,8.5," Ethanol","20% (v/v)",,,,
1522,10_C1341,"HR HT Screen H9","Nickel(II) Chloride hexahydrate",,"  0.01 M ",Tris,0.1M,8.5,"PEG MME 2000","20% (w/v)",,,,
1526,10_C1342,"HR HT Screen H10"," Sodium Chloride",,"  0.1 M ",Bicine,0.1M,9,"PEG MME 550","20% (w/v)",,,,
1530,10_C1343,"HR HT Screen H11","Magnesium chloride hexahydrate",,2.0M,Bicine,"0.1 M",9,,,,,,
1534,10_C1344,"HR HT Screen H12"," 1,4-Dioxane",,"2% v/v"," Bicine ","0.1 M",9,"PEG 20000","10% (w/v)",,,,
52,10_C1345,"HR Index Screen A1","Ammonium sulfate ",,2.0M,"Citric acid",0.1M,3.5,,,,,,
56,10_C1346,"HR Index Screen A2","Ammonium sulfate ",,2.0M,"Sodium acetate trihydrate",0.1M,4.5,,,,,,
60,10_C1347,"HR Index Screen A3","Ammonium sulfate ",,2.0M,BIS-TRIS,0.1M,5.5,,,,,,
64,10_C1348,"HR Index Screen A4","Ammonium sulfate ",,2.0M,BIS-TRIS,0.1M,6.5,,,,,,
68,10_C1349,"HR Index Screen A5","Ammonium sulfate ",,2.0M,HEPES,0.1M,7.5,,,,,,
72,10_C1350,"HR Index Screen A6","Ammonium sulfate ",,2.0M,Tris,0.1M,8.5,,,,,,
76,10_C1351,"HR Index Screen A7","Sodium chloride",,3.0M,"Citric acid",0.1M,3.5,,,,,,
80,10_C1352,"HR Index Screen A8","Sodium chloride",,3.0M,"Sodium Acetate trihydrate",0.1M,4.5,,,,,,
84,10_C1353,"HR Index Screen A9","Sodium chloride",,3.0M,BIS-TRIS,0.1M,5.5,,,,,,
88,10_C1354,"HR Index Screen A10","Sodium chloride",,3.0M,BIS-TRIS,0.1M,6.5,,,,,,
92,10_C1355,"HR Index Screen A11","Sodium chloride",,3.0M,HEPES,0.1M,7.5,,,,,,
96,10_C1356,"HR Index Screen A12","Sodium chloride",,3.0M,Tris,0.1M,8.5,,,,,,
244,10_C1357,"HR Index Screen B1","magnesium formate dihydrate",,0.3M,BIS-TRIS,0.1M,5.5,,,,,,
248,10_C1358,"HR Index Screen B2","magnesium formate dihydrate",,0.5M,BIS-TRIS,0.1M,6.5,,,,,,
252,10_C1359,"HR Index Screen B3","magnesium formate dihydrate",,0.5M,HEPES,0.1M,7.5,,,,,,
256,10_C1360,"HR Index Screen B4","magnesium formate dihydrate",,0.3M,Tris,0.1M,8.5,,,,,,
260,10_C1361,"HR Index Screen B5","Sodium phosphate monobasic monohydrate",,1.26M,,,5.6,"Potassium phosphate dibasic",0.14M,,,,
264,10_C1362,"HR Index Screen B6","Sodium phosphate monobasic monohydrate",,0.49M,,,6.9,"Potassium phosphate dibasic",0.91M,,,,
268,10_C1363,"HR Index Screen B7","Sodium phosphate monobasic monohydrate",,0.056M,,,8.2,"Potassium phosphate dibasic",1.344M,,,,
272,10_C1364,"HR Index Screen B8","Sodium Citrate tribasic dihydrate",,1.4M,HEPES,0.1M,7.5,,,,,,
276,10_C1365,"HR Index Screen B9","Ammonium Citrate tribasic",,1.8M,,,7,,,,,,
280,10_C1366,"HR Index Screen B10","Succinic acid ",,0.8M,,,7,,,,,,
284,10_C1367,"HR Index Screen B11","DL-malic acid",,2.1M,,,7,,,,,,
288,10_C1368,"HR Index Screen B12","Sodium acetate trihydrate",,2.8M,,,7,,,,,,
436,10_C1369,"HR Index Screen C1","Sodium formate ",,3.5M,,,7,,,,,,
440,10_C1370,"HR Index Screen C2","Ammonium tartrate dibasic",,1.1M,,,7,,,,,,
444,10_C1371,"HR Index Screen C3","Sodium malonate ",,2.4M,,,7,,,,,,
448,10_C1372,"HR Index Screen C4","Tacsimate ",,35%(v/v),,,7,,,,,,
452,10_C1373,"HR Index Screen C5","Tacsimate ",,60%(v/v),,,7,,,,,,
456,10_C1374,"HR Index Screen C6","Sodium chloride",,0.1M,BIS-TRIS,0.1M,6.5,"Ammonium sulfate ",1.5M,,,,
460,10_C1375,"HR Index Screen C7","Potassium Sodium Tartrate tetrahydrate",,0.8M,Tris,0.1M,8.5,"PEG MME 5000",0.5%(w/v),,,,
464,10_C1376,"HR Index Screen C8","Ammonium sulfate ",,1.0M,BIS-TRIS,0.1M,5.5,"PEG 3350",1%(w/v),,,,
468,10_C1377,"HR Index Screen C9","Sodium malonate pH 7.0",,1.1M,HEPES,0.1M,7,"jeffamine ED-2001 reagent pH 7.0",0.5%(v/v),,,,
472,10_C1378,"HR Index Screen C10","Succinic acid pH 7.0",,1.0M,HEPES,0.1M,7,"PEG MME 2000",1%(w/v),,,,
476,10_C1379,"HR Index Screen C11","Ammonium sulfate ",,1.0M,HEPES,0.1M,7,"PEG 8000",0.5%(w/v),,,,
480,10_C1380,"HR Index Screen C12","Tacsimate pH 7.0",,15%(w/v),HEPES,0.1M,7,"PEG 3350",2%(w/v),,,,
628,10_C1381,"HR Index Screen D1",,,,,,,"PEG 1500",25%(w/v),,,,
632,10_C1382,"HR Index Screen D2",,,,HEPES,0.1M,7,"Jeffamine M-600 reagent pH 7.0",30%(v/v),,,,
636,10_C1383,"HR Index Screen D3",,,,HEPES,0.1M,7,"Jeffamine ED-2001 reagent pH 7.0",30%(v/v),,,,
640,10_C1384,"HR Index Screen D4",,,,"Citric acid",0.1M,3.5,"PEG 3350",25%(w/v),,,,
644,10_C1385,"HR Index Screen D5",,,,"Sodium acetate trihydrate",0.1M,4.5,"PEG 3350",25%(w/v),,,,
648,10_C1386,"HR Index Screen D6",,,,BIS-TRIS,0.1M,5.5,"PEG 3350",25%(w/v),,,,
652,10_C1387,"HR Index Screen D7",,,,BIS-TRIS,0.1M,6.5,"PEG 3350",25%(w/v),,,,
656,10_C1388,"HR Index Screen D8",,,,HEPES,0.1M,7.5,"PEG 3350",25%(w/v),,,,
660,10_C1389,"HR Index Screen D9",,,,Tris,0.1M,8.5,"PEG 3350",25%(w/v),,,,
664,10_C1390,"HR Index Screen D10",,,,BIS-TRIS,0.1M,6.5,"PEG MME 5000",20%(w/v),,,,
668,10_C1391,"HR Index Screen D11",,,,BIS-TRIS,0.1M,6.5,"PEG MME 2000",28%(w/v),,,,
672,10_C1392,"HR Index Screen D12","Calcium chloride dihydrate",,0.2M,BIS-TRIS,0.1M,5.5,MPD,45%(v/v),,,,
820,10_C1393,"HR Index Screen E1","Calcium chloride dihydrate",,0.2M,BIS-TRIS,0.1M,6.5,MPD,45%(v/v),,,,
824,10_C1394,"HR Index Screen E2","Ammonium acetate",,0.2M,BIS-TRIS,0.1M,5.5,MPD,45%(v/v),,,,
828,10_C1395,"HR Index Screen E3","Ammonium acetate",,0.2M,BIS-TRIS,0.1M,6.5,MPD,45%(v/v),,,,
832,10_C1396,"HR Index Screen E4","Ammonium acetate",,0.2M,HEPES,0.1M,7.5,MPD,45%(v/v),,,,
836,10_C1397,"HR Index Screen E5","Ammonium acetate",,0.2M,Tris,0.1M,8.5,MPD,45%(v/v),,,,
840,10_C1398,"HR Index Screen E6","Calcium chloride dihydrate",,0.05M,BIS-TRIS,0.1M,6.5,"PEG MME 550",30%(v/v),,,,
844,10_C1399,"HR Index Screen E7","Magnesium chloride hexahydrate",,0.05M,HEPES,0.1M,7.5,"PEG MME 550",30%(v/v),,,,
848,10_C1400,"HR Index Screen E8","Potassium chloride",,0.2M,HEPES,0.05M,7.5,"Pentaerythritol propoxylate (5/4 PO/OH)",35%(v/v),,,,
852,10_C1401,"HR Index Screen E9","Ammonium sulfate ",,0.05M,BIS-TRIS,0.05M,6.5,"Pentaerythritol ethoxylate (15/4 EO/OH)",30%(v/v),,,,
856,10_C1402,"HR Index Screen E10",,,,BIS-TRIS,0.1M,6.5,"polypropylene glycol P 400",45%(v/v),,,,
860,10_C1403,"HR Index Screen E11","Magnesium chloride hexahydrate",,0.02M,HEPES,0.1M,7.5,"polyacrylic acid 5100 sodium salt",22%(w/v),,,,
864,10_C1404,"HR Index Screen E12","Cobalt(II) chloride hexahydrate",,0.01M,Tris,0.1M,8.5,"polyvinylpyrrolidone K15",20%(w/v),,,,
1012,10_C1405,"HR Index Screen F1",L-proline,,0.2M,HEPES,0.1M,7.5,"PEG 3350",10%(w/v),,,,
1016,10_C1406,"HR Index Screen F2","Trimethylamine n-oxide dihydrate",,0.2M,Tris,0.1M,8.5,"PEG MME 2000",20%(w/v),,,,
1020,10_C1407,"HR Index Screen F3","Tacsimate pH 7.0",,5%(v/v),HEPES,0.1M,7,"PEG MME 5000",10%(w/v),,,,
1024,10_C1408,"HR Index Screen F4","Cobalt(II) chloride hexahydrate",,0.005M,HEPES,0.1M,7.5,"Nickel(II) Chloride hexahydrate",0.005M,"Cadmium chloride hexahydrate",0.005M,"Magnesium chloride hexahydrate",0.005M
1028,10_C1409,"HR Index Screen F5","Ammonium acetate",,0.10M,BIS-TRIS,0.1M,5.5,"PEG 10000",17%(w/v),,,,
1032,10_C1410,"HR Index Screen F6","Ammonium sulfate ",,0.20M,BIS-TRIS,0.1M,5.5,"PEG 3350",25%(w/v),,,,
1036,10_C1411,"HR Index Screen F7","Ammonium sulfate ",,0.20M,BIS-TRIS,0.1M,6.5,"PEG 3350",25%(w/v),,,,
1040,10_C1412,"HR Index Screen F8","Ammonium sulfate ",,0.20M,HEPES,0.1M,7.5,"PEG 3350",25%(w/v),,,,
1044,10_C1413,"HR Index Screen F9","Ammonium sulfate ",,0.20M,Tris,0.1M,8.5,"PEG 3350",25%(w/v),,,,
1048,10_C1414,"HR Index Screen F10","Sodium chloride",,0.20M,BIS-TRIS,0.1M,5.5,"PEG 3350",25%(w/v),,,,
1052,10_C1415,"HR Index Screen F11","Sodium chloride",,0.20M,BIS-TRIS,0.1M,6.5,"PEG 3350",25%(w/v),,,,
1056,10_C1416,"HR Index Screen F12","Sodium chloride",,0.20M,HEPES,0.1M,7.5,"PEG 3350",25%(w/v),,,,
1204,10_C1417,"HR Index Screen G1","Sodium chloride",,0.20M,Tris,0.1M,8.5,"PEG 3350",25%(w/v),,,,
1208,10_C1418,"HR Index Screen G2","Lithium sulfate monohydrate",,0.20M,BIS-TRIS,0.1M,5.5,"PEG 3350",25%(w/v),,,,
1212,10_C1419,"HR Index Screen G3","Lithium sulfate monohydrate",,0.20M,BIS-TRIS,0.1M,6.5,"PEG 3350",25%(w/v),,,,
1216,10_C1420,"HR Index Screen G4","Lithium sulfate monohydrate",,0.20M,HEPES,0.1M,7.5,"PEG 3350",25%(w/v),,,,
1220,10_C1421,"HR Index Screen G5","Lithium sulfate monohydrate",,0.20M,Tris,0.1M,8.5,"PEG 3350",25%(w/v),,,,
1224,10_C1422,"HR Index Screen G6","Ammonium acetate",,0.20M,BIS-TRIS,0.1M,5.5,"PEG 3350",25%(w/v),,,,
1228,10_C1423,"HR Index Screen G7","Ammonium acetate",,0.20M,BIS-TRIS,0.1M,6.5,"PEG 3350",25%(w/v),,,,
1232,10_C1424,"HR Index Screen G8","Ammonium acetate",,0.20M,HEPES,0.1M,7.5,"PEG 3350",25%(w/v),,,,
1236,10_C1425,"HR Index Screen G9","Ammonium acetate",,0.20M,Tris,0.1M,8.5,"PEG 3350",25%(w/v),,,,
1240,10_C1426,"HR Index Screen G10","Magnesium chloride hexahydrate",,0.20M,BIS-TRIS,0.1M,5.5,"PEG 3350",25%(w/v),,,,
1244,10_C1427,"HR Index Screen G11","Magnesium chloride hexahydrate",,0.20M,BIS-TRIS,0.1M,6.5,"PEG 3350",25%(w/v),,,,
1248,10_C1428,"HR Index Screen G12","Magnesium chloride hexahydrate",,0.20M,HEPES,0.1M,7.5,"PEG 3350",25%(w/v),,,,
1396,10_C1429,"HR Index Screen H1","Magnesium chloride hexahydrate",,0.20M,Tris,0.1M,8.5,"PEG 3350",25%(w/v),,,,
1400,10_C1430,"HR Index Screen H2","Potassium Sodium Tartrate tetrahydrate",,0.20M,,,,"PEG 3350",20%(w/v),,,,
1404,10_C1431,"HR Index Screen H3","Sodium malonate ",,0.20M,,,7,"PEG 3350",20%(w/v),,,,
1408,10_C1432,"HR Index Screen H4","Ammonium citrate  tribasic",,0.20M,,,7,"PEG 3350",20%(w/v),,,,
1412,10_C1433,"HR Index Screen H5","Succinic acid",,0.10M,,,7,"PEG 3350",15%(w/v),,,,
1416,10_C1434,"HR Index Screen H6","Sodium formate",,0.20M,,,,"PEG 3350",20%(w/v),,,,
1420,10_C1435,"HR Index Screen H7","DL-malic acid",,0.15M,,,7,"PEG 3350",20%(w/v),,,,
1424,10_C1436,"HR Index Screen H8","Magnesium formate dihydrate",,0.10M,,,,"PEG 3350",15%(w/v),,,,
1428,10_C1437,"HR Index Screen H9","Zinc acetate dihydrate",,0.05M,,,,"PEG 3350",20%(w/v),,,,
1432,10_C1438,"HR Index Screen H10","Sodium Citrate tribasic dihydrate",,0.20M,,,,"PEG 3350",20%(w/v),,,,
1436,10_C1439,"HR Index Screen H11","Potassium thiocyanate",,0.1M,,,,"PEG MME 2000",30%(w/v),,,,
1440,10_C1440,"HR Index Screen H12","Potassium bromide",,0.15M,,,,"PEG MME 2000",30%(w/v),,,,
148,10_C1441,,"PEG 8K ",,0%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
152,10_C1442,,"PEG 8K ",,4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
156,10_C1443,,"PEG 8K ",,8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
160,10_C1444,,"PEG 8K ",,12%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
164,10_C1445,,"PEG 8K ",,14%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
168,10_C1446,,"PEG 8K ",,16%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
172,10_C1447,,"PEG 8K ",,18%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
176,10_C1448,,"PEG 8K ",,20%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
180,10_C1449,,"PEG 8K ",,22%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
184,10_C1450,,"PEG 8K ",,24%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
188,10_C1451,,"PEG 8K ",,26%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
192,10_C1452,,"PEG 8K ",,28%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
340,10_C1453,,"PEG 8K ",,30%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
344,10_C1454,,"PEG 8K ",,32%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
348,10_C1455,,"PEG 8K ",,34%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
352,10_C1456,,"PEG 8K ",,36%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
356,10_C1457,,"PEG 8K ",,38%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
360,10_C1458,,"PEG 8K ",,40%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
364,10_C1459,,"PEG 8K ",,42%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
368,10_C1460,,"PEG 8K ",,44%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
372,10_C1461,,"PEG 8K ",,48%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
376,10_C1462,,"PEG 8K ",,52%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
380,10_C1463,,"PEG 8K ",,56%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
384,10_C1464,,"PEG 8K ",,60%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
532,10_C1465,,"PEG 10K ",,0%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
536,10_C1466,,"PEG 10K ",,3.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
540,10_C1467,,"PEG 10K ",,7%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
544,10_C1468,,"PEG 10K ",,10.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
548,10_C1469,,"PEG 10K ",,12.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
552,10_C1470,,"PEG 10K ",,14%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
556,10_C1471,,"PEG 10K ",,15.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
560,10_C1472,,"PEG 10K ",,17.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
564,10_C1473,,"PEG 10K ",,19.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
568,10_C1474,,"PEG 10K ",,21%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
572,10_C1475,,"PEG 10K ",,22.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
576,10_C1476,,"PEG 10K ",,24.6%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
724,10_C1477,,"PEG 10K ",,26.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
728,10_C1478,,"PEG 10K ",,28.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
732,10_C1479,,"PEG 10K ",,30%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
736,10_C1480,,"PEG 10K ",,31.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
740,10_C1481,,"PEG 10K ",,33.6%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
744,10_C1482,,"PEG 10K ",,35.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
748,10_C1483,,"PEG 10K ",,37.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
752,10_C1484,,"PEG 10K ",,39%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
756,10_C1485,,"PEG 10K ",,42.6%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
760,10_C1486,,"PEG 10K ",,46.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
764,10_C1487,,"PEG 10K ",,50.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
768,10_C1488,,"PEG 10K ",,54%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
916,10_C1489,,"PEG 12K ",,0%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
920,10_C1490,,"PEG 12K ",,3%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
924,10_C1491,,"PEG 12K ",,6%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
928,10_C1492,,"PEG 12K ",,8.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
932,10_C1493,,"PEG 12K ",,10.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
936,10_C1494,,"PEG 12K ",,11.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
940,10_C1495,,"PEG 12K ",,13.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
944,10_C1496,,"PEG 12K ",,14.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
948,10_C1497,,"PEG 12K ",,16.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
952,10_C1498,,"PEG 12K ",,17.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
956,10_C1499,,"PEG 12K ",,19.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
960,10_C1500,,"PEG 12K ",,20.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1108,10_C1501,,"PEG 12K ",,22.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1112,10_C1502,,"PEG 12K ",,23.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1116,10_C1503,,"PEG 12K ",,25.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1120,10_C1504,,"PEG 12K ",,26.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1124,10_C1505,,"PEG 12K ",,28.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1128,10_C1506,,"PEG 12K ",,29.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1132,10_C1507,,"PEG 12K ",,31.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1136,10_C1508,,"PEG 12K ",,32.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1140,10_C1509,,"PEG 12K ",,35.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1144,10_C1510,,"PEG 12K ",,38.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1148,10_C1511,,"PEG 12K ",,41.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1152,10_C1512,,"PEG 12K ",,44.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1300,10_C1513,,"PEG 20K ",,0%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1304,10_C1514,,"PEG 20K ",,2.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1308,10_C1515,,"PEG 20K ",,4.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1312,10_C1516,,"PEG 20K ",,7.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1316,10_C1517,,"PEG 20K ",,8.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1320,10_C1518,,"PEG 20K ",,9.6%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1324,10_C1519,,"PEG 20K ",,10.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1328,10_C1520,,"PEG 20K ",,12%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1332,10_C1521,,"PEG 20K ",,13.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1336,10_C1522,,"PEG 20K ",,14.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1340,10_C1523,,"PEG 20K ",,15.6%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1344,10_C1524,,"PEG 20K ",,16.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1492,10_C1525,,"PEG 20K ",,18%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1496,10_C1526,,"PEG 20K ",,19.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1500,10_C1527,,"PEG 20K ",,20.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1504,10_C1528,,"PEG 20K ",,21.6%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1508,10_C1529,,"PEG 20K ",,22.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1512,10_C1530,,"PEG 20K ",,24%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1516,10_C1531,,"PEG 20K ",,25.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1520,10_C1532,,"PEG 20K ",,26.4%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1524,10_C1533,,"PEG 20K ",,28.8%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
1528,10_C1534,,"PEG 20K ",,31.2%(w/v),"Tris HCl",0.01M,7.95,NaCl,0.1M,"Sodium Azide",0.02%(w/v),,
