"Composite List",,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,"Chemical Additive",Concentration
558,M6_C1280,,"Sodium Chloride",NaCl,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
562,M6_C1281,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
566,M6_C1282,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
570,M6_C1283,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
574,M6_C1284,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
722,M6_C1285,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
726,M6_C1286,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
730,M6_C1287,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
734,M6_C1288,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
738,M6_C1289,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
742,M6_C1290,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
746,M6_C1291,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
750,M6_C1292,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
754,M6_C1293,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
758,M6_C1294,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
762,M6_C1295,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
766,M6_C1296,,"Ammonium Sulfate ",(NH4)2SO4,"0.15 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
914,M6_C1297,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","24% (w/v)",,,,
918,M6_C1298,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
922,M6_C1299,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","34% (w/v)",,,,
926,M6_C1300,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
930,M6_C1301,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 3350","24% (w/v)",,,,
934,M6_C1302,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 3350","30% (w/v)",,,,
938,M6_C1303,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","34% (w/v)",,,,
942,M6_C1304,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
946,M6_C1305,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
950,M6_C1306,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
954,M6_C1307,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","25% (w/v)",,,,
958,M6_C1308,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 3350","30% (w/v)",,,,
1106,M6_C1309,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1110,M6_C1310,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1114,M6_C1311,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1118,M6_C1312,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1122,M6_C1313,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1126,M6_C1314,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1130,M6_C1315,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1134,M6_C1316,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",MES,"0.1 M",6,"PEG 3350","15% (w/v)",,,,
1138,M6_C1317,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1142,M6_C1318,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1146,M6_C1319,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1150,M6_C1320,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1298,M6_C1321,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1302,M6_C1322,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1306,M6_C1323,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1310,M6_C1324,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","25% (w/v)",,,,
1314,M6_C1325,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1318,M6_C1326,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1322,M6_C1327,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1326,M6_C1328,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1330,M6_C1329,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","25% (w/v)",,,,
1334,M6_C1330,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1338,M6_C1331,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1342,M6_C1332,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1490,M6_C1333,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1494,M6_C1334,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1498,M6_C1335,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1502,M6_C1336,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1506,M6_C1337,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1510,M6_C1338,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1514,M6_C1339,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1518,M6_C1340,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1522,M6_C1341,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1526,M6_C1342,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1530,M6_C1343,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1534,M6_C1344,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
52,M6_C1345," HR PEGRx HT-A1",,,,"Citric acid ","0.1 M",3.5,"Polyethylene glycol 200","34% v/v",,,,
56,M6_C1346," HR PEGRx HT-A2",,,,"Sodium citrate tribasic dihydrate ","0.1 M",5.5,"Polyethylene glycol 200","38% v/v",,,,
60,M6_C1347," HR PEGRx HT-A3",,,,"HEPES ","0.1 M",7.5,"Polyethylene glycol 200","42% v/v",,,,
64,M6_C1348," HR PEGRx HT-A4",,,,"Sodium acetate trihydrate ","0.1 M",4.5,"Polyethylene glycol 300","30% v/v",,,,
68,M6_C1349," HR PEGRx HT-A5",,,,"BIS-TRIS ","0.1 M",6.5,"Polyethylene glycol 300","25% v/v",,,,
72,M6_C1350," HR PEGRx HT-A6",,,,"BICINE ","0.1 M",8.5,"Polyethylene glycol 300","20% v/v",,,,
76,M6_C1351," HR PEGRx HT-A7",,,,"Sodium acetate trihydrate ","0.1 M",4,"Polyethylene glycol 400","15% v/v",,,,
80,M6_C1352," HR PEGRx HT-A8",,,,"MES monohydrate ","0.1 M",6,"Polyethylene glycol 400","22% v/v",,,,
84,M6_C1353," HR PEGRx HT-A9",,,,"Tris ","0.1 M",8,"Polyethylene glycol 400","30% v/v",,,,
88,M6_C1354," HR PEGRx HT-A10",,,,"Sodium citrate tribasic dihydrate ","0.1 M",5,"Polyethylene glycol monomethyl ether 550","30% v/v",,,,
92,M6_C1355," HR PEGRx HT-A11",,,,"Imidazole ","0.1 M",7,"Polyethylene glycol monomethyl ether 550","25% v/v",,,,
96,M6_C1356," HR PEGRx HT-A12",,,,"BIS-TRIS propane ","0.1 M",9,"Polyethylene glycol monomethyl ether 550","20% v/v",,,,
244,M6_C1357," HR PEGRx HT-B1",,,,"Sodium acetate trihydrate ","0.1 M",4,"Jeffamine® M-600®, pH 7.0","10% v/v",,,,
248,M6_C1358," HR PEGRx HT-B2",,,,"MES monohydrate ","0.1 M",6,"Jeffamine® M-600®, pH 7.0","20% v/v",,,,
252,M6_C1359," HR PEGRx HT-B3",,,,"Tris ","0.1 M",8,"Jeffamine® M-600®, pH 7.0","30% v/v",,,,
256,M6_C1360," HR PEGRx HT-B4",,,,"Citric acid ","0.1 M",3.5,"Polyethylene glycol 1,000","14% w/v",,,,
260,M6_C1361," HR PEGRx HT-B5",,,,"Sodium citrate tribasic dihydrate ","0.1 M",5.5,"Polyethylene glycol 1,000","22% w/v",,,,
264,M6_C1362," HR PEGRx HT-B6",,,,"HEPES ","0.1 M",7.5,"Polyethylene glycol 1,000","30% w/v",,,,
268,M6_C1363," HR PEGRx HT-B7",,,,"Sodium acetate trihydrate ","0.1 M",4.5,"Polyethylene glycol 1,500","30% w/v",,,,
272,M6_C1364," HR PEGRx HT-B8",,,,"BIS-TRIS ","0.1 M",6.5,"Polyethylene glycol 1,500","20% w/v",,,,
276,M6_C1365," HR PEGRx HT-B9",,,,"BICINE ","0.1 M",8.5,"Polyethylene glycol 1,500","15% w/v",,,,
280,M6_C1366," HR PEGRx HT-B10",,,,"Sodium acetate trihydrate ","0.1 M",4,"Polyethylene glycol monomethyl ether 2,000","10% w/v",,,,
284,M6_C1367," HR PEGRx HT-B11",,,,"MES monohydrate ","0.1 M",6,"Polyethylene glycol monomethyl ether 2,000","20% w/v",,,,
288,M6_C1368," HR PEGRx HT-B12",,,,"Tris ","0.1 M",8,"Polyethylene glycol monomethyl ether 2,000","30% w/v",,,,
436,M6_C1369," HR PEGRx HT-C1",,,,"Sodium citrate tribasic dihydrate ","0.1 M",5,"Jeffamine® ED-2001, pH 7.0","30% v/v",,,,
440,M6_C1370," HR PEGRx HT-C2",,,,"Imidazole ","0.1 M",7,"Jeffamine® ED-2001, pH 7.0","20% v/v",,,,
444,M6_C1371," HR PEGRx HT-C3",,,,"BIS-TRIS propane ","0.1 M",9,"Jeffamine® ED-2001, pH 7.0","10% v/v",,,,
448,M6_C1372," HR PEGRx HT-C4",,,,"Citric acid ","0.1 M",3.5,"Polyethylene glycol 3,350","25% w/v",,,,
452,M6_C1373," HR PEGRx HT-C5",,,,"Sodium citrate tribasic dihydrate ","0.1 M",5.5,"Polyethylene glycol 3,350","18% w/v",,,,
456,M6_C1374," HR PEGRx HT-C6",,,,"HEPES ","0.1 M",7.5,"Polyethylene glycol 3,350","12% w/v",,,,
460,M6_C1375," HR PEGRx HT-C7",,,,"Sodium acetate trihydrate ","0.1 M",4,"Polyethylene glycol 4,000","10% w/v",,,,
464,M6_C1376," HR PEGRx HT-C8",,,,"MES monohydrate ","0.1 M",6,"Polyethylene glycol 4,000","14% w/v",,,,
468,M6_C1377," HR PEGRx HT-C9",,,,"Tris ","0.1 M",8,"Polyethylene glycol 4,000","28% w/v",,,,
472,M6_C1378," HR PEGRx HT-C10",,,,"Sodium acetate trihydrate ","0.1 M",4.5,"Polyethylene glycol monomethyl ether 5,000","30% w/v",,,,
476,M6_C1379," HR PEGRx HT-C11",,,,"BIS-TRIS ","0.1 M",6.5,"Polyethylene glycol monomethyl ether 5,000","20% w/v",,,,
480,M6_C1380," HR PEGRx HT-C12",,,,"BICINE ","0.1 M",8.5,"Polyethylene glycol monomethyl ether 5,000","8% w/v",,,,
628,M6_C1381," HR PEGRx HT-D1",,,,"Sodium citrate tribasic dihydrate ","0.1 M",5,"Polyethylene glycol 6,000","10% w/v",,,,
632,M6_C1382," HR PEGRx HT-D2",,,,"Imidazole ","0.1 M",7,"Polyethylene glycol 6,000","20% w/v",,,,
636,M6_C1383," HR PEGRx HT-D3",,,,"BIS-TRIS propane ","0.1 M",9,"Polyethylene glycol 6,000","30% w/v",,,,
640,M6_C1384," HR PEGRx HT-D4",,,,"Citric acid ","0.1 M",3.5,"Polyethylene glycol 8,000","28% w/v",,,,
644,M6_C1385," HR PEGRx HT-D5",,,,"Sodium citrate tribasic dihydrate ","0.1 M",5.5,"Polyethylene glycol 8,000","16% w/v",,,,
648,M6_C1386," HR PEGRx HT-D6",,,,"HEPES ","0.1 M",7.5,"Polyethylene glycol 8,000","4% w/v",,,,
652,M6_C1387," HR PEGRx HT-D7",,,,"Sodium acetate trihydrate ","0.1 M",4.5,"Polyethylene glycol 10,000","10% w/v",,,,
656,M6_C1388," HR PEGRx HT-D8",,,,"BIS-TRIS ","0.1 M",6.5,"Polyethylene glycol 10,000","16% w/v",,,,
660,M6_C1389," HR PEGRx HT-D9",,,,"BICINE ","0.1 M",8.5,"Polyethylene glycol 10,000","20% w/v",,,,
664,M6_C1390," HR PEGRx HT-D10",,,,"Sodium citrate tribasic dihydrate ","0.1 M",5,"Polyethylene glycol 20,000","18% w/v",,,,
668,M6_C1391," HR PEGRx HT-D11",,,,"Imidazole ","0.1 M",7,"Polyethylene glycol 20,000","12% w/v",,,,
672,M6_C1392," HR PEGRx HT-D12",,,,"BIS-TRIS propane ","0.1 M",9,"Polyethylene glycol 20,000","8% w/v",,,,
820,M6_C1393," HR PEGRx HT-E1","Lithium sulfate monohydrate",,"0.8 M","Sodium acetate trihydrate ","0.1 M",4,"Polyethylene glycol 200","4% v/v",,,,
824,M6_C1394," HR PEGRx HT-E2","Lithium sulfate monohydrate",,"0.2 M","Sodium citrate tribasic dihydrate ","0.1 M",5,"Polyethylene glycol 200","26% v/v",,,,
828,M6_C1395," HR PEGRx HT-E3","Calcium chloride dihydrate",,"0.05 M","MES monohydrate ","0.1 M",6,"Polyethylene glycol 200","45% v/v",,,,
832,M6_C1396," HR PEGRx HT-E4",2-Propanol,,"28% v/v","BIS-TRIS ","0.1 M",6.5,"Polyethylene glycol 200","3% v/v",,,,
836,M6_C1397," HR PEGRx HT-E5","Tacsimate, pH 7.0",,"20% v/v","HEPES ","0.1 M",7.5,"Polyethylene glycol 200","2% v/v",,,,
840,M6_C1398," HR PEGRx HT-E6",2-Propanol,,"10% v/v","Sodium citrate tribasic dihydrate ","0.1 M",5,"Polyethylene glycol 400","26% v/v",,,,
844,M6_C1399," HR PEGRx HT-E7","Ammonium acetate",,"0.2 M","Sodium citrate tribasic dihydrate ","0.1 M",5.5,"Polyethylene glycol 400","24% v/v",,,,
848,M6_C1400," HR PEGRx HT-E8","Ammonium sulfate",,"0.2 M","BIS-TRIS ","0.1 M",6.5,"Polyethylene glycol 400","18% v/v",,,,
852,M6_C1401," HR PEGRx HT-E9",CYMAL®-7,,"0.19 mM","HEPES ","0.1 M",7.5,"Polyethylene glycol 400","40% v/v",,,,
856,M6_C1402," HR PEGRx HT-E10",2-Propanol,,"6% v/v","Sodium acetate trihydrate ","0.1 M",4.5,"Polyethylene glycol monomethyl ether 550","26% v/v",,,,
860,M6_C1403," HR PEGRx HT-E11","Ammonium sulfate",,"1.8 M","BIS-TRIS ","0.1 M",6.5,"Polyethylene glycol monomethyl ether 550","2% v/v",,,,
864,M6_C1404," HR PEGRx HT-E12","DL-Malic acid, pH 7.0",,"0.15 M","Imidazole ","0.1 M",7,"Polyethylene glycol monomethyl ether 550","22% v/v",,,,
1012,M6_C1405," HR PEGRx HT-F1","Succinic acid, pH 7.0",,"0.1 M","BICINE ","0.1 M",8.5,"Polyethylene glycol monomethyl ether 550","30% v/v",,,,
1016,M6_C1406," HR PEGRx HT-F2","Lithium sulfate monohydrate",,"0.1 M","Sodium citrate tribasic dihydrate ","0.1 M",5.5,"Polyethylene glycol 1,000","20% w/v",,,,
1020,M6_C1407," HR PEGRx HT-F3","Sodium malonate, pH 8.0",,"0.1 M","Tris ","0.1 M",8,"Polyethylene glycol 1,000","30% w/v",,,,
1024,M6_C1408," HR PEGRx HT-F4","(+/-)-2-Methyl-2,4-pentanediol",,"4% v/v","Citric acid ","0.1 M",3.5,"Polyethylene glycol 1,500","20% w/v",,,,
1028,M6_C1409," HR PEGRx HT-F5",L-Proline,,"0.2 M","HEPES ","0.1 M",7.5,"Polyethylene glycol 1,500","24% w/v",,,,
1032,M6_C1410," HR PEGRx HT-F6",2-Propanol,,"10% v/v","BICINE ","0.1 M",8.5,"Polyethylene glycol 1,500","30% w/v",,,,
1036,M6_C1411," HR PEGRx HT-F7","Sodium chloride",,"0.1 M","BIS-TRIS propane ","0.1 M",9,"Polyethylene glycol 1,500","25% w/v",,,,
1040,M6_C1412," HR PEGRx HT-F8","Nickel(II) chloride hexahydrate",,"0.02 M","Sodium acetate trihydrate ","0.1 M",4.5,"Polyethylene glycol monomethyl ether 2,000","24% w/v","Magnesium chloride hexahydrate","0.02 M","Cadmium chloride hydrate","0.02 M"
1044,M6_C1413," HR PEGRx HT-F9",2-Propanol,,"20% v/v","MES monohydrate ","0.1 M",6,"Polyethylene glycol monomethyl ether 2,000","20% w/v",,,,
1048,M6_C1414," HR PEGRx HT-F10","Ammonium citrate tribasic, pH 7.0 ",,"0.2 M","Imidazole ","0.1 M",7,"Polyethylene glycol monomethyl ether 2,000","20% w/v",,,,
1052,M6_C1415," HR PEGRx HT-F11","Potassium formate",,"4 M","BIS-TRIS propane ","0.1 M",9,"Polyethylene glycol monomethyl ether 2,000","2% w/v",,,,
1056,M6_C1416," HR PEGRx HT-F12","Tacsimate, pH 4.0",,"50% v/v","Sodium acetate trihydrate ","0.1 M",4.5,"Polyethylene glycol 3,350","1% w/v",,,,
1204,M6_C1417," HR PEGRx HT-G1",n-Octyl-β-D-glucoside,,"0.10% w/v","Sodium citrate tribasic dihydrate ","0.1 M",5.5,"Polyethylene glycol 3,350","22% w/v",,,,
1208,M6_C1418," HR PEGRx HT-G2","Tacsimate, pH 7.0",,"2% v/v","Imidazole ","0.1 M",7,"Polyethylene glycol 3,350","8% w/v",2-Propanol,"5 % v/v",,
1212,M6_C1419," HR PEGRx HT-G3","1,4-Dioxane",,"2% v/v","Tris ","0.1 M",8,"Polyethylene glycol 3,350","15% w/v",,,,
1216,M6_C1420," HR PEGRx HT-G4",2-Propanol,,"18% v/v","Sodium citrate tribasic dihydrate ","0.1 M",5.5,"Polyethylene glycol 4,000","20% w/v",,,,
1220,M6_C1421," HR PEGRx HT-G5","Tacsimate, pH 6.0",,"6% v/v","MES monohydrate ","0.1 M",6,"Polyethylene glycol 4,000","25% w/v",,,,
1224,M6_C1422," HR PEGRx HT-G6","Magnesium formate dihydrate",,"0.2 M","Sodium acetate trihydrate ","0.1 M",4,"Polyethylene glycol monomethyl ether 5,000","18% w/v",,,,
1228,M6_C1423," HR PEGRx HT-G7","Polyethylene glycol 400",,"2% v/v","Imidazole ","0.1 M",7,"Polyethylene glycol monomethyl ether 5,000","24% w/v",,,,
1232,M6_C1424," HR PEGRx HT-G8","Sodium formate",,"0.2 M","BICINE ","0.1 M",8.5,"Polyethylene glycol monomethyl ether 5,000","20% w/v",,,,
1236,M6_C1425," HR PEGRx HT-G9",2-Propanol,,"4% v/v","BIS-TRIS propane ","0.1 M",9,"Polyethylene glycol monomethyl ether 5,000","20% w/v",,,,
1240,M6_C1426," HR PEGRx HT-G10","Ethylene glycol",,"6% v/v","Citric acid ","0.1 M",3.5,"Polyethylene glycol 6,000","10% w/v",,,,
1244,M6_C1427," HR PEGRx HT-G11","Lithium sulfate monohydrate",,"0.15 M","Citric acid ","0.1 M",3.5,"Polyethylene glycol 6,000","18% w/v",,,,
1248,M6_C1428," HR PEGRx HT-G12",2-Propanol,,"10% v/v","Sodium acetate trihydrate ","0.1 M",4,"Polyethylene glycol 6,000","22% w/v",,,,
1396,M6_C1429," HR PEGRx HT-H1","Sodium chloride",,"0.2 M","Sodium acetate trihydrate ","0.1 M",4,"Polyethylene glycol 8,000","22% w/v",,,,
1400,M6_C1430," HR PEGRx HT-H2",2-Propanol,,"20% v/v","Tris ","0.1 M",8,"Polyethylene glycol 8,000","5% w/v",,,,
1404,M6_C1431," HR PEGRx HT-H3","Polyethylene glycol 200",,"10% v/v","BIS-TRIS propane ","0.1 M",9,"Polyethylene glycol 8,000","18% w/v",,,,
1408,M6_C1432," HR PEGRx HT-H4",2-Propanol,,"15% v/v","Sodium citrate tribasic dihydrate ","0.1 M",5,"Polyethylene glycol 10,000","10% w/v",,,,
1412,M6_C1433," HR PEGRx HT-H5","Sodium malonate, pH 6.0",,"0.4 M","MES monohydrate ","0.1 M",6,"Polyethylene glycol 10,000","0.5% w/v",,,,
1416,M6_C1434," HR PEGRx HT-H6","Potassium sodium tartrate tetrahydrate",,"0.2 M","BIS-TRIS ","0.1 M",6.5,"Polyethylene glycol 10,000","10% w/v",,,,
1420,M6_C1435," HR PEGRx HT-H7","(+/-)-2-Methyl-2,4-pentanediol",,"5% v/v","HEPES ","0.1 M",7.5,"Polyethylene glycol 10,000","10% w/v",,,,
1424,M6_C1436," HR PEGRx HT-H8","Ammonium acetate",,"0.2 M","Tris ","0.1 M",8,"Polyethylene glycol 10,000","16% w/v",,,,
1428,M6_C1437," HR PEGRx HT-H9",2-Propanol,,"5% v/v","Citric acid ","0.1 M",3.5,"Polyethylene glycol 20,000","6% w/v",,,,
1432,M6_C1438," HR PEGRx HT-H10","Sodium malonate, pH 5.0",,"1 M","Sodium acetate trihydrate ","0.1 M",4.5,"Polyethylene glycol 20,000","2% w/v",,,,
1436,M6_C1439," HR PEGRx HT-H11","Magnesium chloride hexahydrate",,"0.2 M","Sodium citrate tribasic dihydrate ","0.1 M",5,"Polyethylene glycol 20,000","10% w/v",,,,
1440,M6_C1440," HR PEGRx HT-H12","Dextran sulfate sodium salt",,"3% w/v","BICINE ","0.1 M",8.5,"Polyethylene glycol 20,000","15% w/v",,,,
148,M6_C1441,"MD MemGold      A1",,,,"Sodium Citrate","0.08 M",5.2,"Ammonium Sulfate","2.2 M",,,,
152,M6_C1442,"MD MemGold    A2",,,,Tris,"0.01 M",8,"tri-sodium citrate","1.2 M",,,,
156,M6_C1443,"MD MemGold    A3",,,,Tricine,"0.015 M",8.5,"Polyethylene glycol 4000","24% (w/v)",,,,
160,M6_C1444,"MD MemGold    A4","Sodium Chloride",,"0.36 M","Sodium Phosphate","0.015 M",7,"Polyethylene glycol 4000","9.9 % (w/v)","Sodium Azide","0.1% (w/v)",,
164,M6_C1445,"MD MemGold    A5","Sodium Chloride",,"0.3 M",Tris,"0.01 M",8,"Polyethylene glycol 4000","27.5 % (w/v)",,,,
168,M6_C1446,"MD MemGold    A6",,,,MES/bis-tris,"0.225 M",6.6,"Polyethylene glycol 6000","6.6% (w/v)",,,,
172,M6_C1447,"MD MemGold    A7","Ammonium Sulfate",,"0.1 M",HEPES,"0.1 M",7.5,"Polyethylene glycol 4000","12% (w/v)",Glycerol,"22% (v/v)",,
176,M6_C1448,"MD MemGold    A8","Calcium Chloride",,"0.02 M",MES,"0.02 M",6.5,"Polyethylene glycol 1500","7.7% (w/v)","Magnesium Sulfate","0.01 M","Sodium Chloride","0.02 M"
180,M6_C1449,"MD MemGold    A9",,,,HEPES,"0.05 M",7.5,"Ammonium Sulfate","2.5 M",,,,
184,M6_C1450,"MD MemGold    A10",,,,HEPES,"0.0665 M",7.5,"tri-sodium citrate","1.1 M",,,,
188,M6_C1451,"MD MemGold    A11",,,,"Potassium Phosphate","0.15 M",6.5,"Ammonium Sulfate","3.3 M",,,,
192,M6_C1452,"MD MemGold    A12","Magnesium Acetate",,"0.1 M","Sodium Citrate","0.1 M",5.8,"Polyethylene glycol 5000 MME","14% (w/v)",,,,
340,M6_C1453,"MD MemGold      B1","Sodium Chloride",,"0.1 M","Sodium Citrate","0.02 M",5.6,"Polyethylene glycol 3350","11% (w/v)",,,,
344,M6_C1454,"MD MemGold    B2","Sodium Chloride",,"0.1 M","Sodium Citrate","0.02 M",5.6,"Polyethylene glycol 3,350","5.5% (w/v)",,,,
