Composite List,,,,,,,,,,,,,,
Well position in plate,Cocktail #,Commercial Code,Chemical Additive,Chemical Formula,Concentration,Chemical Additive,Concentration,pH,Chemical Additive,Concentration,Chemical Additive,Concentration,Chemical Additive,Concentration
1526,M9_C1342,,Sodium Chloride,NaCl,0.3 M,TRIS,0.1 M,8.5,PEG 3350,30% (w/v),,,,
1530,M9_C1343,,Sodium Chloride,NaCl,0.3 M,TRIS,0.1 M,8.5,PEG 3350,35% (w/v),,,,
1534,M9_C1344,,Sodium Chloride,NaCl,0.3 M,TRIS,0.1 M,8.5,PEG 3350,40% (w/v),,,,
52,M9_C1345, HR PEGRx HT-A1,,,,Citric acid ,0.1 M,3.5,Polyethylene glycol 200,34% v/v,,,,
56,M9_C1346, HR PEGRx HT-A2,,,,Sodium citrate tribasic dihydrate ,0.1 M,5.5,Polyethylene glycol 200,38% v/v,,,,
60,M9_C1347, HR PEGRx HT-A3,,,,HEPES ,0.1 M,7.5,Polyethylene glycol 200,42% v/v,,,,
64,M9_C1348, HR PEGRx HT-A4,,,,Sodium acetate trihydrate ,0.1 M,4.5,Polyethylene glycol 300,30% v/v,,,,
68,M9_C1349, HR PEGRx HT-A5,,,,BIS-TRIS ,0.1 M,6.5,Polyethylene glycol 300,25% v/v,,,,
72,M9_C1350, HR PEGRx HT-A6,,,,BICINE ,0.1 M,8.5,Polyethylene glycol 300,20% v/v,,,,
76,M9_C1351, HR PEGRx HT-A7,,,,Sodium acetate trihydrate ,0.1 M,4.0,Polyethylene glycol 400,15% v/v,,,,
80,M9_C1352, HR PEGRx HT-A8,,,,MES monohydrate ,0.1 M,6.0,Polyethylene glycol 400,22% v/v,,,,
84,M9_C1353, HR PEGRx HT-A9,,,,Tris ,0.1 M,8.0,Polyethylene glycol 400,30% v/v,,,,
88,M9_C1354, HR PEGRx HT-A10,,,,Sodium citrate tribasic dihydrate ,0.1 M,5.0,Polyethylene glycol monomethyl ether 550,30% v/v,,,,
92,M9_C1355, HR PEGRx HT-A11,,,,Imidazole ,0.1 M,7.0,Polyethylene glycol monomethyl ether 550,25% v/v,,,,
96,M9_C1356, HR PEGRx HT-A12,,,,BIS-TRIS propane ,0.1 M,9.0,Polyethylene glycol monomethyl ether 550,20% v/v,,,,
244,M9_C1357, HR PEGRx HT-B1,,,,Sodium acetate trihydrate ,0.1 M,4.0,"Jeffamine® M-600®, pH 7.0",10% v/v,,,,
248,M9_C1358, HR PEGRx HT-B2,,,,MES monohydrate ,0.1 M,6.0,"Jeffamine® M-600®, pH 7.0",20% v/v,,,,
252,M9_C1359, HR PEGRx HT-B3,,,,Tris ,0.1 M,8.0,"Jeffamine® M-600®, pH 7.0",30% v/v,,,,
256,M9_C1360, HR PEGRx HT-B4,,,,Citric acid ,0.1 M,3.5,"Polyethylene glycol 1,000",14% w/v,,,,
260,M9_C1361, HR PEGRx HT-B5,,,,Sodium citrate tribasic dihydrate ,0.1 M,5.5,"Polyethylene glycol 1,000",22% w/v,,,,
264,M9_C1362, HR PEGRx HT-B6,,,,HEPES ,0.1 M,7.5,"Polyethylene glycol 1,000",30% w/v,,,,
268,M9_C1363, HR PEGRx HT-B7,,,,Sodium acetate trihydrate ,0.1 M,4.5,"Polyethylene glycol 1,500",30% w/v,,,,
272,M9_C1364, HR PEGRx HT-B8,,,,BIS-TRIS ,0.1 M,6.5,"Polyethylene glycol 1,500",20% w/v,,,,
276,M9_C1365, HR PEGRx HT-B9,,,,BICINE ,0.1 M,8.5,"Polyethylene glycol 1,500",15% w/v,,,,
280,M9_C1366, HR PEGRx HT-B10,,,,Sodium acetate trihydrate ,0.1 M,4.0,"Polyethylene glycol monomethyl ether 2,000",10% w/v,,,,
284,M9_C1367, HR PEGRx HT-B11,,,,MES monohydrate ,0.1 M,6.0,"Polyethylene glycol monomethyl ether 2,000",20% w/v,,,,
288,M9_C1368, HR PEGRx HT-B12,,,,Tris ,0.1 M,8.0,"Polyethylene glycol monomethyl ether 2,000",30% w/v,,,,
436,M9_C1369, HR PEGRx HT-C1,,,,Sodium citrate tribasic dihydrate ,0.1 M,5.0,"Jeffamine® ED-2001, pH 7.0",30% v/v,,,,
440,M9_C1370, HR PEGRx HT-C2,,,,Imidazole ,0.1 M,7.0,"Jeffamine® ED-2001, pH 7.0",20% v/v,,,,
444,M9_C1371, HR PEGRx HT-C3,,,,BIS-TRIS propane ,0.1 M,9.0,"Jeffamine® ED-2001, pH 7.0",10% v/v,,,,
448,M9_C1372, HR PEGRx HT-C4,,,,Citric acid ,0.1 M,3.5,"Polyethylene glycol 3,350",25% w/v,,,,
452,M9_C1373, HR PEGRx HT-C5,,,,Sodium citrate tribasic dihydrate ,0.1 M,5.5,"Polyethylene glycol 3,350",18% w/v,,,,
456,M9_C1374, HR PEGRx HT-C6,,,,HEPES ,0.1 M,7.5,"Polyethylene glycol 3,350",12% w/v,,,,
460,M9_C1375, HR PEGRx HT-C7,,,,Sodium acetate trihydrate ,0.1 M,4.0,"Polyethylene glycol 4,000",10% w/v,,,,
464,M9_C1376, HR PEGRx HT-C8,,,,MES monohydrate ,0.1 M,6.0,"Polyethylene glycol 4,000",14% w/v,,,,
468,M9_C1377, HR PEGRx HT-C9,,,,Tris ,0.1 M,8.0,"Polyethylene glycol 4,000",28% w/v,,,,
472,M9_C1378, HR PEGRx HT-C10,,,,Sodium acetate trihydrate ,0.1 M,4.5,"Polyethylene glycol monomethyl ether 5,000",30% w/v,,,,
476,M9_C1379, HR PEGRx HT-C11,,,,BIS-TRIS ,0.1 M,6.5,"Polyethylene glycol monomethyl ether 5,000",20% w/v,,,,
480,M9_C1380, HR PEGRx HT-C12,,,,BICINE ,0.1 M,8.5,"Polyethylene glycol monomethyl ether 5,000",8% w/v,,,,
628,M9_C1381, HR PEGRx HT-D1,,,,Sodium citrate tribasic dihydrate ,0.1 M,5.0,"Polyethylene glycol 6,000",10% w/v,,,,
632,M9_C1382, HR PEGRx HT-D2,,,,Imidazole ,0.1 M,7.0,"Polyethylene glycol 6,000",20% w/v,,,,
636,M9_C1383, HR PEGRx HT-D3,,,,BIS-TRIS propane ,0.1 M,9.0,"Polyethylene glycol 6,000",30% w/v,,,,
640,M9_C1384, HR PEGRx HT-D4,,,,Citric acid ,0.1 M,3.5,"Polyethylene glycol 8,000",28% w/v,,,,
644,M9_C1385, HR PEGRx HT-D5,,,,Sodium citrate tribasic dihydrate ,0.1 M,5.5,"Polyethylene glycol 8,000",16% w/v,,,,
648,M9_C1386, HR PEGRx HT-D6,,,,HEPES ,0.1 M,7.5,"Polyethylene glycol 8,000",4% w/v,,,,
652,M9_C1387, HR PEGRx HT-D7,,,,Sodium acetate trihydrate ,0.1 M,4.5,"Polyethylene glycol 10,000",10% w/v,,,,
656,M9_C1388, HR PEGRx HT-D8,,,,BIS-TRIS ,0.1 M,6.5,"Polyethylene glycol 10,000",16% w/v,,,,
660,M9_C1389, HR PEGRx HT-D9,,,,BICINE ,0.1 M,8.5,"Polyethylene glycol 10,000",20% w/v,,,,
664,M9_C1390, HR PEGRx HT-D10,,,,Sodium citrate tribasic dihydrate ,0.1 M,5.0,"Polyethylene glycol 20,000",18% w/v,,,,
668,M9_C1391, HR PEGRx HT-D11,,,,Imidazole ,0.1 M,7.0,"Polyethylene glycol 20,000",12% w/v,,,,
672,M9_C1392, HR PEGRx HT-D12,,,,BIS-TRIS propane ,0.1 M,9.0,"Polyethylene glycol 20,000",8% w/v,,,,
820,M9_C1393, HR PEGRx HT-E1,Lithium sulfate monohydrate,,0.8 M,Sodium acetate trihydrate ,0.1 M,4.0,Polyethylene glycol 200,4% v/v,,,,
824,M9_C1394, HR PEGRx HT-E2,Lithium sulfate monohydrate,,0.2 M,Sodium citrate tribasic dihydrate ,0.1 M,5.0,Polyethylene glycol 200,26% v/v,,,,
828,M9_C1395, HR PEGRx HT-E3,Calcium chloride dihydrate,,0.05 M,MES monohydrate ,0.1 M,6.0,Polyethylene glycol 200,45% v/v,,,,
832,M9_C1396, HR PEGRx HT-E4,2-Propanol,,28% v/v,BIS-TRIS ,0.1 M,6.5,Polyethylene glycol 200,3% v/v,,,,
836,M9_C1397, HR PEGRx HT-E5,"Tacsimate, pH 7.0",,20% v/v,HEPES ,0.1 M,7.5,Polyethylene glycol 200,2% v/v,,,,
840,M9_C1398, HR PEGRx HT-E6,2-Propanol,,10% v/v,Sodium citrate tribasic dihydrate ,0.1 M,5.0,Polyethylene glycol 400,26% v/v,,,,
844,M9_C1399, HR PEGRx HT-E7,Ammonium acetate,,0.2 M,Sodium citrate tribasic dihydrate ,0.1 M,5.5,Polyethylene glycol 400,24% v/v,,,,
848,M9_C1400, HR PEGRx HT-E8,Ammonium sulfate,,0.2 M,BIS-TRIS ,0.1 M,6.5,Polyethylene glycol 400,18% v/v,,,,
852,M9_C1401, HR PEGRx HT-E9,,,,HEPES ,0.1 M,7.5,Polyethylene glycol 400,40% v/v,,,,
856,M9_C1402, HR PEGRx HT-E10,2-Propanol,,6% v/v,Sodium acetate trihydrate ,0.1 M,4.5,Polyethylene glycol monomethyl ether 550,26% v/v,,,,
860,M9_C1403, HR PEGRx HT-E11,Ammonium sulfate,,1.8 M,BIS-TRIS ,0.1 M,6.5,Polyethylene glycol monomethyl ether 550,2% v/v,,,,
864,M9_C1404, HR PEGRx HT-E12,"DL-Malic acid, pH 7.0",,0.15 M,Imidazole ,0.1 M,7.0,Polyethylene glycol monomethyl ether 550,22% v/v,,,,
1012,M9_C1405, HR PEGRx HT-F1,"Succinic acid, pH 7.0",,0.1 M,BICINE ,0.1 M,8.5,Polyethylene glycol monomethyl ether 550,30% v/v,,,,
1016,M9_C1406, HR PEGRx HT-F2,Lithium sulfate monohydrate,,0.1 M,Sodium citrate tribasic dihydrate ,0.1 M,5.5,"Polyethylene glycol 1,000",20% w/v,,,,
1020,M9_C1407, HR PEGRx HT-F3,"Sodium malonate, pH 8.0",,0.1 M,Tris ,0.1 M,8.0,"Polyethylene glycol 1,000",30% w/v,,,,
1024,M9_C1408, HR PEGRx HT-F4,"(+/-)-2-Methyl-2,4-pentanediol",,4% v/v,Citric acid ,0.1 M,3.5,"Polyethylene glycol 1,500",20% w/v,,,,
1028,M9_C1409, HR PEGRx HT-F5,L-Proline,,0.2 M,HEPES ,0.1 M,7.5,"Polyethylene glycol 1,500",24% w/v,,,,
1032,M9_C1410, HR PEGRx HT-F6,2-Propanol,,10% v/v,BICINE ,0.1 M,8.5,"Polyethylene glycol 1,500",30% w/v,,,,
1036,M9_C1411, HR PEGRx HT-F7,Sodium chloride,,0.1 M,BIS-TRIS propane ,0.1 M,9.0,"Polyethylene glycol 1,500",25% w/v,,,,
1040,M9_C1412, HR PEGRx HT-F8,Nickel(II) chloride hexahydrate,,0.02 M,Sodium acetate trihydrate ,0.1 M,4.5,"Polyethylene glycol monomethyl ether 2,000",24% w/v,Magnesium chloride hexahydrate,0.02 M,Cadmium chloride hydrate,0.02 M
1044,M9_C1413, HR PEGRx HT-F9,2-Propanol,,20% v/v,MES monohydrate ,0.1 M,6.0,"Polyethylene glycol monomethyl ether 2,000",20% w/v,,,,
1048,M9_C1414, HR PEGRx HT-F10,"Ammonium citrate tribasic, pH 7.0 ",,0.2 M,Imidazole ,0.1 M,7.0,"Polyethylene glycol monomethyl ether 2,000",20% w/v,,,,
1052,M9_C1415, HR PEGRx HT-F11,Potassium formate,,4 M,BIS-TRIS propane ,0.1 M,9.0,"Polyethylene glycol monomethyl ether 2,000",2% w/v,,,,
1056,M9_C1416, HR PEGRx HT-F12,"Tacsimate, pH 4.0",,50% v/v,Sodium acetate trihydrate ,0.1 M,4.5,"Polyethylene glycol 3,350",1% w/v,,,,
1204,M9_C1417, HR PEGRx HT-G1,n-Octyl-β-D-glucoside,,0.10% w/v,Sodium citrate tribasic dihydrate ,0.1 M,5.5,"Polyethylene glycol 3,350",22% w/v,,,,
1208,M9_C1418, HR PEGRx HT-G2,"Tacsimate, pH 7.0",,2% v/v,Imidazole ,0.1 M,7.0,"Polyethylene glycol 3,350",8% w/v,2-Propanol,5 % v/v,,
1212,M9_C1419, HR PEGRx HT-G3,"1,4-Dioxane",,2% v/v,Tris ,0.1 M,8.0,"Polyethylene glycol 3,350",15% w/v,,,,
1216,M9_C1420, HR PEGRx HT-G4,2-Propanol,,18% v/v,Sodium citrate tribasic dihydrate ,0.1 M,5.5,"Polyethylene glycol 4,000",20% w/v,,,,
1220,M9_C1421, HR PEGRx HT-G5,"Tacsimate, pH 6.0",,6% v/v,MES monohydrate ,0.1 M,6.0,"Polyethylene glycol 4,000",25% w/v,,,,
1224,M9_C1422, HR PEGRx HT-G6,Magnesium formate dihydrate,,0.2 M,Sodium acetate trihydrate ,0.1 M,4.0,"Polyethylene glycol monomethyl ether 5,000",18% w/v,,,,
1228,M9_C1423, HR PEGRx HT-G7,Polyethylene glycol 400,,2% v/v,Imidazole ,0.1 M,7.0,"Polyethylene glycol monomethyl ether 5,000",24% w/v,,,,
1232,M9_C1424, HR PEGRx HT-G8,Sodium formate,,0.2 M,BICINE ,0.1 M,8.5,"Polyethylene glycol monomethyl ether 5,000",20% w/v,,,,
1236,M9_C1425, HR PEGRx HT-G9,2-Propanol,,4% v/v,BIS-TRIS propane ,0.1 M,9.0,"Polyethylene glycol monomethyl ether 5,000",20% w/v,,,,
1240,M9_C1426, HR PEGRx HT-G10,Ethylene glycol,,6% v/v,Citric acid ,0.1 M,3.5,"Polyethylene glycol 6,000",10% w/v,,,,
1244,M9_C1427, HR PEGRx HT-G11,Lithium sulfate monohydrate,,0.15 M,Citric acid ,0.1 M,3.5,"Polyethylene glycol 6,000",18% w/v,,,,
1248,M9_C1428, HR PEGRx HT-G12,2-Propanol,,10% v/v,Sodium acetate trihydrate ,0.1 M,4.0,"Polyethylene glycol 6,000",22% w/v,,,,
1396,M9_C1429, HR PEGRx HT-H1,Sodium chloride,,0.2 M,Sodium acetate trihydrate ,0.1 M,4.0,"Polyethylene glycol 8,000",22% w/v,,,,
1400,M9_C1430, HR PEGRx HT-H2,2-Propanol,,20% v/v,Tris ,0.1 M,8.0,"Polyethylene glycol 8,000",5% w/v,,,,
1404,M9_C1431, HR PEGRx HT-H3,Polyethylene glycol 200,,10% v/v,BIS-TRIS propane ,0.1 M,9.0,"Polyethylene glycol 8,000",18% w/v,,,,
1408,M9_C1432, HR PEGRx HT-H4,2-Propanol,,15% v/v,Sodium citrate tribasic dihydrate ,0.1 M,5.0,"Polyethylene glycol 10,000",10% w/v,,,,
1412,M9_C1433, HR PEGRx HT-H5,"Sodium malonate, pH 6.0",,0.4 M,MES monohydrate ,0.1 M,6.0,"Polyethylene glycol 10,000",0.5% w/v,,,,
1416,M9_C1434, HR PEGRx HT-H6,Potassium sodium tartrate tetrahydrate,,0.2 M,BIS-TRIS ,0.1 M,6.5,"Polyethylene glycol 10,000",10% w/v,,,,
1420,M9_C1435, HR PEGRx HT-H7,"(+/-)-2-Methyl-2,4-pentanediol",,5% v/v,HEPES ,0.1 M,7.5,"Polyethylene glycol 10,000",10% w/v,,,,
1424,M9_C1436, HR PEGRx HT-H8,Ammonium acetate,,0.2 M,Tris ,0.1 M,8.0,"Polyethylene glycol 10,000",16% w/v,,,,
1428,M9_C1437, HR PEGRx HT-H9,2-Propanol,,5% v/v,Citric acid ,0.1 M,3.5,"Polyethylene glycol 20,000",6% w/v,,,,
1432,M9_C1438, HR PEGRx HT-H10,"Sodium malonate, pH 5.0",,1 M,Sodium acetate trihydrate ,0.1 M,4.5,"Polyethylene glycol 20,000",2% w/v,,,,
1436,M9_C1439, HR PEGRx HT-H11,Magnesium chloride hexahydrate,,0.2 M,Sodium citrate tribasic dihydrate ,0.1 M,5.0,"Polyethylene glycol 20,000",10% w/v,,,,
1440,M9_C1440, HR PEGRx HT-H12,Dextran sulfate sodium salt,,3% w/v,BICINE ,0.1 M,8.5,"Polyethylene glycol 20,000",15% w/v,,,,
148,M9_C1441,MD MemGold     A1,,,,Sodium citrate ,0.08 M,5.2,Ammonium Sulfate,2.2 M,,,,
152,M9_C1442,MD MemGold    A2,,,,Tris,0.01 M,8.0,Sodium Citrate tribasic dihydrate,1.2 M,,,,
156,M9_C1443,MD MemGold    A3,,,,Tricine,0.015 M,8.5,Polyethylene glycol 4000,24% (w/v),,,,
160,M9_C1444,MD MemGold    A4,Sodium Chloride,,0.36 M,Sodium Phosphate,0.015 M,7.0,Polyethylene glycol 4000,9.9 % (w/v),Sodium Azide,0.1% (w/v),,
164,M9_C1445,MD MemGold    A5,Sodium Chloride,,0.3 M,Tris,0.01 M,8.0,Polyethylene glycol 4000,27.5 % (w/v),,,,
168,M9_C1446,MD MemGold    A6,,,,MES/bis-tris,0.225 M,6.6,Polyethylene glycol 6000,6.6% (w/v),,,,
172,M9_C1447,MD MemGold    A7,Ammonium Sulfate,,0.1 M,HEPES,0.1 M,7.5,Polyethylene glycol 4000,12% (w/v),Glycerol,22% (v/v),,
176,M9_C1448,MD MemGold    A8,Calcium Chloride dihydrate,,0.02 M,MES,0.02 M,6.5,Polyethylene glycol 1500,7.7% (w/v),Magnesium Sulfate heptahydrate,0.01 M,Sodium Chloride,0.02 M
180,M9_C1449,MD MemGold    A9,,,,HEPES,0.05 M,7.5,Ammonium Sulfate,2.5 M,,,,
184,M9_C1450,MD MemGold    A10,,,,HEPES,0.0665 M,7.5,Sodium Citrate tribasic dihydrate,1.1 M,,,,
188,M9_C1451,MD MemGold    A11,,,,Potassium Phosphate,0.15 M,6.5,Ammonium Sulfate,3.3 M,,,,
192,M9_C1452,MD MemGold    A12,Magnesium Acetate tetrahydrate,,0.1 M,Sodium Citrate,0.1 M,5.8,Polyethylene glycol 5000 MME,14% (w/v),,,,
340,M9_C1453,MD MemGold      B1,Sodium Chloride,,0.1 M,Sodium Citrate,0.02 M,5.6,Polyethylene glycol 3350,11% (w/v),,,,
344,M9_C1454,MD MemGold    B2,Sodium Chloride,,0.1 M,Sodium Citrate,0.02 M,5.6,Polyethylene glycol 3350,5.5% (w/v),,,,
348,M9_C1455,MD MemGold    B3,Calcium Chloride dihydrate,,0.05 M,Tris,0.1 M,8.2,Polyethylene glycol 400,32% (v/v),Barium Chloride dihydrate,0.05 M,,
352,M9_C1456,MD MemGold    B4,Sodium Chloride,,0.05 M,Sodium Phosphate,0.1 M,6.2,Polyethylene glycol 4000,16% (w/v),,,,
356,M9_C1457,MD MemGold    B5,Magnesium Chloride hexahydrate,,0.1 M,Tris-hydrochloride,0.03 M,8.2,Polyethylene glycol 4000,19% (w/v),,,,
360,M9_C1458,MD MemGold    B6,Sodium Chloride,,0.2 M,HEPES,0.025 M,7.5,Polyethylene glycol 4000,13% (w/v),,,,
364,M9_C1459,MD MemGold    B7,,,,HEPES,0.1 M,7.5,Polyethylene glycol 3350,11% (w/v),,,,
368,M9_C1460,MD MemGold    B8,Sodium Chloride,,0.1 M,KMES,0.02 M,6.7,Polyethylene glycol 4000,6.6% (w/v),,,,
372,M9_C1461,MD MemGold    B9,Potassium Chloride,,0.1 M,Tris,0.02 M,7.0,Polyethylene glycol 4000,20% (w/v),,,,
376,M9_C1462,MD MemGold    B10,Magnesium Chloride hexahydrate,,0.05 M,Sodium Cacodylate,0.1 M,6.7,"Polyethylene glycol 3,350",6.6% (w/v),Sodium Azide,0.1% (w/v),,
380,M9_C1463,MD MemGold    B11,Potassium Chloride,,0.2 M,Sodium Citrate,0.1 M,5.5,Pentaerythritol Propoxylate (5/4 PO/OH),37% (v/v),,,,
384,M9_C1464,MD MemGold    B12,,,,Tris,0.1 M,8.0,Polyethylene glycol 4000,5.5% (w/v),,,,
532,M9_C1465,MD MemGold     C1,Sodium Chloride,,0.1 M,Tris,0.02 M,7.0,Polyethylene glycol 4000,7.7% (w/v),,,,
536,M9_C1466,MD MemGold    C2,Magnesium Chloride hexahydrate,,0.1 M,Tris,0.1 M,7.5,Polyethylene glycol 400,22% (v/v),,,,
540,M9_C1467,MD MemGold    C3,Sodium Chloride,,0.04 M,Tris,0.04 M,8.0,Polyethylene glycol 350 MME,27% (v/v),,,,
544,M9_C1468,MD MemGold    C4,Sodium Chloride,,0.05 M,Sodium Citrate,0.1 M,6.0,Polyethylene glycol 400,22% (v/v),Magnesium Chloride hexahydrate,0.02 M,,
548,M9_C1469,MD MemGold    C5,,,,Sodium Acetate,0.1 M,5.5,Polyethylene glycol 2000 MME,8.8% (w/v),,,,
552,M9_C1470,MD MemGold    C6,,,,Ammonium Acetate,0.4 M,8.0,Polyethylene glycol 2000 MME,13% (w/v),,,,
556,M9_C1471,MD MemGold    C7,,,,BIS-TRIS,0.02 M,7.0,Polyethylene glycol 2000,15% (w/v),,,,
560,M9_C1472,MD MemGold    C8,Sodium Chloride,,0.1 M,Tris,0.02 M,7.5,Polyethylene glycol 1500,11% (w/v),Magnesium Chloride hexahydrate,0.1 M,,
564,M9_C1473,MD MemGold    C9,Sodium Chloride,,0.1 M,HEPES,0.1 M,8.0,Polyethylene glycol 1500,11% (w/v),Magnesium Chloride hexahydrate,0.1 M,,
568,M9_C1474,MD MemGold    C10,Sodium Acetate trihydrate,,0.2 M,HEPES,0.1 M,7.0,Polyethylene glycol 3000,22% (w/v),Potassium Chloride,0.2 M,,
572,M9_C1475,MD MemGold    C11,Nickel (II) Sulfate hexahydrate,,0.02 M,HEPES,0.01 M,7.0,Jeffamine-M600,33% (v/v),,,,
576,M9_C1476,MD MemGold    C12,Sodium chloride,,0.15 M,Tris,0.1 M,8.0,Polyethylene glycol 6000,13% (w/v),,,,
724,M9_C1477,MD MemGold     D1,Calcium Chloride dihydrate,,0.2 M,HEPES,0.1 M,7.5,Polyethylene glycol 400,53% (v/v),,,,
728,M9_C1478,MD MemGold    D2,Magnesium Acetate tetrahydrate,,0.05 M,Sodium Acetate,0.05 M,5.0,Polyethylene glycol 400,28% (v/v),,,,
732,M9_C1479,MD MemGold    D3,,,,HEPES,0.05 M,7.5,Polyethylene glycol 4000,22% (v/v),,,,
736,M9_C1480,MD MemGold    D4,Calcium Chloride dihydrate,,0.2 M,Tris-hydrochloride,0.1 M,8.0,Polyethylene glycol 400,44% (v/v),,,,
740,M9_C1481,MD MemGold    D5,Magnesium Acetate tetrahydrate,,0.05 M,Sodium Acetate,0.05 M,5.4,Polyethylene glycol 400,24% (v/v),,,,
744,M9_C1482,MD MemGold    D6,Calcium Chloride dihydrate,,0.2 M,MES,0.1 M,6.5,Polyethylene glycol 350 MME,26% (v/v),,,,
748,M9_C1483,MD MemGold    D7,Potassium Chloride,,0.1 M,Tris,0.1 M,8.5,Polyethylene glycol 400,39% (v/v),,,,
752,M9_C1484,MD MemGold    D8,Magnesium Chloride hexahydrate,,0.05 M,Glycine,0.1 M,9.0,Polyethylene glycol 400,22% (v/v),,,,
756,M9_C1485,MD MemGold    D9,Ammonium Sulfate,,0.1 M,Glycine,0.1 M,3.8,Triethylene glycol,28% (w/v),,,,
760,M9_C1486,MD MemGold    D10,Sodium Formate,,0.15 M,HEPES,0.1 M,7.2,Polyethylene glycol 3350,18% (w/v),,,,
764,M9_C1487,MD MemGold    D11,,,,Sodium Acetate,0.2 M,6.8,Polyethylene glycol 6000,8.8% (w/v),,,,
768,M9_C1488,MD MemGold    D12,Potassium Chloride,,0.2 M,MES,0.1 M,6.5,Polyethylene glycol 6000,18% (w/v),,,,
916,M9_C1489,MD MemGold     E1,Sodium Citrate tribasic dihydrate,,0.22 M,Tris,0.1 M,8.0,Polyethylene glycol 400,35% (v/v),,,,
920,M9_C1490,MD MemGold    E2,,,,Sodium Acetate,0.1 M,4.5,Polyethylene glycol 400,17% (v/v),,,,
924,M9_C1491,MD MemGold    E3,,,,Tris,0.02 M,8.5,Lithium sulfate,1 M,Polyethylene glycol 8000,1.8% (w/v),,
928,M9_C1492,MD MemGold    E4,,,,Tris,0.02 M,7.5,Polyethylene glycol 550 MME,22% (v/v),,,,
932,M9_C1493,MD MemGold    E5,Sodium Chloride,,0.05 M,Glycine,0.02 M,10.0,Polyethylene glycol 1000,33% (w/v),,,,
936,M9_C1494,MD MemGold    E6,Magnesium Chloride hexahydrate,,0.2 M,Tris,0.1 M,8.5,Polyethylene glycol 4000,25% (w/v),,,,
940,M9_C1495,MD MemGold    E7,Magnesium Chloride hexahydrate,,0.2 M,Sodium Cacodylate,0.1 M,6.5,Polyethylene glycol 2000,31% (w/v),,,,
944,M9_C1496,MD MemGold    E8,,,,Sodium Acetate,0.64 M,4.6,Polyethylene glycol 3350,18% (w/v),,,,
948,M9_C1497,MD MemGold    E9,Sodium Chloride,,0.1 M,Tris-hydrochloride,0.1 M,8.0,Polyethylene glycol 400,33% (v/v),Cadmium Chloride hemi(pentahydrate),0.1 M,,
952,M9_C1498,MD MemGold    E10,,,,Bicine,0.1 M,8.9,Polyethylene glycol 2000,31% (w/v),,,,
956,M9_C1499,MD MemGold    E11,Sodium Sulfate,,0.05 M,Tris,0.05 M,8.5,Polyethylene glycol 400,35% (v/v),Lithium Sulfate,0.05 M,,
960,M9_C1500,MD MemGold    E12,Sodium Chloride,,0.1 M,Glycine,0.05 M,9.5,Polyethylene glycol 300,33% (v/v),,,,
1108,M9_C1501,MD MemGold     F1,Magnesium Nitrate hexahydrate,,0.3 M,Tris,0.1 M,8.0,Polyethylene glycol 2000,23% (w/v),,,,
1112,M9_C1502,MD MemGold    F2,Lithium Sulfate,,0.12 M,Tris,0.02 M,7.5,Polyethylene glycol 300,20% (v/v),Sodium Citrate pH 5.0,0.1 M,,
1116,M9_C1503,MD MemGold    F3,Sodium Chloride,,0.1 M,Tris,0.12 M,9.4,Polyethylene glycol 400,20% (v/v),,,,
1120,M9_C1504,MD MemGold    F4,Sodium Chloride,,0.2 M,HEPES,0.1 M,7.0,Polyethylene glycol 550 MME,22% (v/v),,,,
1124,M9_C1505,MD MemGold    F5,Sodium Chloride,,0.1 M,Tris,0.1 M,8.0,Polyethylene glycol 400,21% (v/v),Sodium Acetate trihydrate,0.325M,,
1128,M9_C1506,MD MemGold    F6,Sodium Citrate tribasic dihydrate,,0.02 M,Sodium Phosphate,0.08 M,6.2,Polyethylene glycol 2000,18% (w/v),,,,
1132,M9_C1507,MD MemGold    F7,Potassium Nitrate,,0.02 M,Potassium Citrate,0.03 M,6.5,Polyethylene glycol 4000,7.7% (w/v),,,,
1136,M9_C1508,MD MemGold    F8,Sodium Chloride,,0.1 M,Tris,0.1 M,8.5,Polyethylene glycol 2000 MME,30% (w/v),Magnesium Chloride hexahydrate,0.005 M,,
1140,M9_C1509,MD MemGold    F9,Calcium Chloride dihydrate,,0.2 M,HEPES,0.1 M,7.0,Polyethylene glycol 400,33% (v/v),,,,
1144,M9_C1510,MD MemGold    F10,Calcium Chloride dihydrate,,0.1 M,Tris,0.1 M,6.5,Polyethylene glycol 2000 MME,13% (w/v),,,,
1148,M9_C1511,MD MemGold    F11,Ammonium Sulfate,,0.2 M,Sodium Acetate,0.02 M,4.0,Polyethylene glycol 200,33% (v/v),Sodium Chloride,0.02 M,,
1152,M9_C1512,MD MemGold    F12,Sodium Chloride,,0.07 M,Sodium Citrate,0.05 M,4.5,Polyethylene glycol 400,22% (v/v),,,,
1300,M9_C1513,MD MemGold     G1,Ammonium Sulfate,,0.2 M,Sodium Acetate,0.1 M,4.6,Polyethylene glycol 550 MME,28% (v/v),,,,
1304,M9_C1514,MD MemGold    G2,,,,Glycine,0.05 M,9.0,Polyethylene glycol 400,55% (v/v),,,,
1308,M9_C1515,MD MemGold    G3,Magnesium Chloride hexahydrate,,0.1 M,Tris,0.1 M,8.5,Polyethylene glycol 400,33% (v/v),Sodium Chloride,0.1 M,,
