Composite List,,,,,,,,,,,,,,,,
Well position in plate,Cocktail #,Commercial Code,Chemical Additive,Chemical Formula,Concentration,Chemical Additive,Concentration,pH,Chemical Additive,Concentration,Chemical Additive,Concentration,Chemical Additive,Concentration,Chemical Additive,Concentration
284,21_C1367,HR Index Screen B11,DL-malic acid pH 7.0,,2.1M,,,,,,,,,,,
288,21_C1368,HR Index Screen B12,Sodium acetate trihydrate pH 7.0,,2.8M,,,,,,,,,,,
436,21_C1369,HR Index Screen C1,Sodium formate,,3.5M,,,7,,,,,,,,
440,21_C1370,HR Index Screen C2,di-Ammonium tartrate pH 7.0,,1.1M,,,,,,,,,,,
444,21_C1371,HR Index Screen C3,Sodium malonate pH 7.0,,2.4M,,,,,,,,,,,
448,21_C1372,HR Index Screen C4,Tacimate pH 7.0,,35%(v/v),,,,,,,,,,,
452,21_C1373,HR Index Screen C5,Tacimate pH 7.0,,60%(v/v),,,,,,,,,,,
456,21_C1374,HR Index Screen C6,Sodium chloride,,0.1M,BIS-TRIS,0.1M,6.5,Ammonium sulfate,1.5M,,,,,,
460,21_C1375,HR Index Screen C7,Potassium sodium tartrate,,0.8M,TRIS,0.1M,8.5,PEG MME 5000,0.5%(w/v),,,,,,
464,21_C1376,HR Index Screen C8,Ammonium sulfate,,1.0M,BIS-TRIS,0.1M,5.5,PEG 3350,1%(w/v),,,,,,
468,21_C1377,HR Index Screen C9,Sodium malonate pH 7.0,,1.1M,HEPES,0.1M,7,jeffamine ED-2001 reagent pH 7.0,0.5%(v/v),,,,,,
472,21_C1378,HR Index Screen C10,Succinic acid pH 7.0,,1.0M,HEPES,0.1M,7,PEG MME 2000,1%(w/v),,,,,,
476,21_C1379,HR Index Screen C11,Ammonium sulfate,,1.0M,HEPES,0.1M,7,PEG 8000,0.5%(w/v),,,,,,
480,21_C1380,HR Index Screen C12,Tacimate pH 7.0,,15%(w/v),HEPES,0.1M,7,PEG 3350,2%(w/v),,,,,,
628,21_C1381,HR Index Screen D1,,,,,,,PEG 1500,25%(w/v),,,,,,
632,21_C1382,HR Index Screen D2,,,,HEPES,0.1M,7,jeffamine M-600 reagent pH 7.0,30%(v/v),,,,,,
636,21_C1383,HR Index Screen D3,,,,HEPES,0.1M,7,jeffamine ED-2001 reagent pH 7.0,30%(v/v),,,,,,
640,21_C1384,HR Index Screen D4,,,,Citric acid,0.1M,3.5,PEG 3350,25%(w/v),,,,,,
644,21_C1385,HR Index Screen D5,,,,Sodium acetate trihydrate,0.1M,4.5,PEG 3350,25%(w/v),,,,,,
648,21_C1386,HR Index Screen D6,,,,BIS-TRIS,0.1M,5.5,PEG 3350,25%(w/v),,,,,,
652,21_C1387,HR Index Screen D7,,,,BIS-TRIS,0.1M,6.5,PEG 3350,25%(w/v),,,,,,
656,21_C1388,HR Index Screen D8,,,,HEPES,0.1M,7.5,PEG 3350,25%(w/v),,,,,,
660,21_C1389,HR Index Screen D9,,,,TRIS,0.1M,8.5,PEG 3350,25%(w/v),,,,,,
664,21_C1390,HR Index Screen D10,,,,BIS-TRIS,0.1M,6.5,PEG MME 5000,20%(w/v),,,,,,
668,21_C1391,HR Index Screen D11,,,,BIS-TRIS,0.1M,6.5,PEG MME 2000,28%(w/v),,,,,,
672,21_C1392,HR Index Screen D12,Calcium chloride,,0.2M,BIS-TRIS,0.1M,5.5,MPD,45%(v/v),,,,,,
820,21_C1393,HR Index Screen E1,Calcium chloride,,0.2M,BIS-TRIS,0.1M,6.5,MPD,45%(v/v),,,,,,
824,21_C1394,HR Index Screen E2,Ammonium acetate,,0.2M,BIS-TRIS,0.1M,5.5,MPD,45%(v/v),,,,,,
828,21_C1395,HR Index Screen E3,Ammonium acetate,,0.2M,BIS-TRIS,0.1M,6.5,MPD,45%(v/v),,,,,,
832,21_C1396,HR Index Screen E4,Ammonium acetate,,0.2M,HEPES,0.1M,7.5,MPD,45%(v/v),,,,,,
836,21_C1397,HR Index Screen E5,Ammonium acetate,,0.2M,TRIS,0.1M,8.5,MPD,45%(v/v),,,,,,
840,21_C1398,HR Index Screen E6,Calcium chloride,,0.05M,BIS-TRIS,0.1M,6.5,PEG MME 550,30%(v/v),,,,,,
844,21_C1399,HR Index Screen E7,Magnesium chloride,,0.05M,HEPES,0.1M,7.5,PEG MME 550,30%(v/v),,,,,,
848,21_C1400,HR Index Screen E8,Potassium chloride,,0.2M,HEPES,0.05M,7.5,pentaerythritol propoxylate (5/4 PO/OH),30%(v/v),,,,,,
852,21_C1401,HR Index Screen E9,Ammonium sulfate,,0.05M,BIS-TRIS,0.1M,6.5,pentaerythritol ethoxylate (15/4 EO/OH),30%(v/v),,,,,,
856,21_C1402,HR Index Screen E10,,,,BIS-TRIS,0.1M,6.5,polypropylene glycol P 400,45%(v/v),,,,,,
860,21_C1403,HR Index Screen E11,Magnesium chloride,,0.02M,HEPES,0.1M,7.5,"Poly(acrylic acid sodium salt) 5,100",22%(w/v),,,,,,
864,21_C1404,HR Index Screen E12,cobalt chloride,,0.1M,TRIS,0.1M,8.5,polyvinylpyrrolidone K15,20%(w/v),,,,,,
1012,21_C1405,HR Index Screen F1,proline,,0.2M,HEPES,0.1M,7.5,PEG 3350,10%(w/v),,,,,,
1016,21_C1406,HR Index Screen F2,trimethylamine n-oxide,,0.2M,TRIS,0.1M,8.5,PEG MME 2000,20%(w/v),,,,,,
1020,21_C1407,HR Index Screen F3,Tacimate pH 7.0,,5.00%(v/v),HEPES,0.1M,7,PEG MME 5000,10%(w/v),,,,,,
1024,21_C1408,HR Index Screen F4,Cobalt(II) chloride hexahydrate,,0.005M,HEPES,0.1M,7.5,PEG 3350,12% (w/v),Nickel(II) Chloride hexahydrate,0.005M,Cadmium chloride hydrate,0.005M,Magnesium chloride hexahydrate,0.005M
1028,21_C1409,HR Index Screen F5,Ammonium acetate,,0.10M,BIS-TRIS,0.1M,5.5,PEG 10000,17%(w/v),,,,,,
1032,21_C1410,HR Index Screen F6,Ammonium sulfate,,0.20M,BIS-TRIS,0.1M,5.5,PEG 3350,25%(w/v),,,,,,
1036,21_C1411,HR Index Screen F7,Ammonium sulfate,,0.20M,BIS-TRIS,0.1M,6.5,PEG 3350,25%(w/v),,,,,,
1040,21_C1412,HR Index Screen F8,Ammonium sulfate,,0.20M,HEPES,0.1M,7.5,PEG 3350,25%(w/v),,,,,,
1044,21_C1413,HR Index Screen F9,Ammonium sulfate,,0.20M,TRIS,0.1M,8.5,PEG 3350,25%(w/v),,,,,,
1048,21_C1414,HR Index Screen F10,Sodium chloride,,0.20M,BIS-TRIS,0.1M,5.5,PEG 3350,25%(w/v),,,,,,
1052,21_C1415,HR Index Screen F11,Sodium chloride,,0.20M,BIS-TRIS,0.1M,6.5,PEG 3350,25%(w/v),,,,,,
1056,21_C1416,HR Index Screen F12,Sodium chloride,,0.20M,HEPES,0.1M,7.5,PEG 3350,25%(w/v),,,,,,
1204,21_C1417,HR Index Screen G1,Sodium chloride,,0.20M,TRIS,0.1M,8.5,PEG 3350,25%(w/v),,,,,,
1208,21_C1418,HR Index Screen G2,Lithium sulfate,,0.20M,BIS-TRIS,0.1M,5.5,PEG 3350,25%(w/v),,,,,,
1212,21_C1419,HR Index Screen G3,Lithium sulfate,,0.20M,BIS-TRIS,0.1M,6.5,PEG 3350,25%(w/v),,,,,,
1216,21_C1420,HR Index Screen G4,Lithium sulfate,,0.20M,HEPES,0.1M,7.5,PEG 3350,25%(w/v),,,,,,
1220,21_C1421,HR Index Screen G5,Lithium sulfate,,0.20M,TRIS,0.1M,8.5,PEG 3350,25%(w/v),,,,,,
1224,21_C1422,HR Index Screen G6,Ammonium acetate,,0.20M,BIS-TRIS,0.1M,5.5,PEG 3350,25%(w/v),,,,,,
1228,21_C1423,HR Index Screen G7,Ammonium acetate,,0.20M,BIS-TRIS,0.1M,6.5,PEG 3350,25%(w/v),,,,,,
1232,21_C1424,HR Index Screen G8,Ammonium acetate,,0.20M,HEPES,0.1M,7.5,PEG 3350,25%(w/v),,,,,,
1236,21_C1425,HR Index Screen G9,Ammonium acetate,,0.20M,TRIS,0.1M,8.5,PEG 3350,25%(w/v),,,,,,
1240,21_C1426,HR Index Screen G10,Magnesium chloride,,0.20M,BIS-TRIS,0.1M,5.5,PEG 3350,25%(w/v),,,,,,
1244,21_C1427,HR Index Screen G11,Magnesium chloride,,0.20M,BIS-TRIS,0.1M,6.5,PEG 3350,25%(w/v),,,,,,
1248,21_C1428,HR Index Screen G12,Magnesium chloride,,0.20M,HEPES,0.1M,7.5,PEG 3350,25%(w/v),,,,,,
1396,21_C1429,HR Index Screen H1,Magnesium chloride,,0.20M,TRIS,0.1M,8.5,PEG 3350,25%(w/v),,,,,,
1400,21_C1430,HR Index Screen H2,Potassium sodium tartrate,,0.20M,,,,PEG 3350,20%(w/v),,,,,,
1404,21_C1431,HR Index Screen H3,Sodium malonate pH 7.0,,0.20M,,,,PEG 3350,20%(w/v),,,,,,
1408,21_C1432,HR Index Screen H4,tri-Ammonium citrate pH 7.0,,0.20M,,,,PEG 3350,20%(w/v),,,,,,
1412,21_C1433,HR Index Screen H5,Succinic acid pH 7.0,,0.10M,,,,PEG 3350,15%(w/v),,,,,,
1416,21_C1434,HR Index Screen H6,Sodium formate,,0.20M,,,,PEG 3350,20%(w/v),,,,,,
1420,21_C1435,HR Index Screen H7,DL-malic acid pH 7.0,,0.15M,,,,PEG 3350,20%(w/v),,,,,,
1424,21_C1436,HR Index Screen H8,Magnesium formate,,0.10M,,,,PEG 3350,15%(w/v),,,,,,
1428,21_C1437,HR Index Screen H9,zinc acetate,,0.05M,,,,PEG 3350,20%(w/v),,,,,,
1432,21_C1438,HR Index Screen H10,tri-Sodium citrate,,0.20M,,,,PEG 3350,20%(w/v),,,,,,
1436,21_C1439,HR Index Screen H11,Potassium thiocyanate,,0.10M,,,,PEG MME 2000,30%(w/v),,,,,,
1440,21_C1440,HR Index Screen H12,Potassium bromide,,0.15M,,,,PEG MME 2000,30%(w/v),,,,,,
148,21_C1441,HR SaltRx Screen A1,Sodium acetate trihydrate pH 7.0,,1.8M,BIS-TRIS propane,0.1M,7,,,,,,,,
152,21_C1442,HR SaltRx Screen A2,Sodium acetate trihydrate pH 7.0,,2.8M,BIS-TRIS propane,0.1M,7,,,,,,,,
156,21_C1443,HR SaltRx Screen A3,Ammonium chloride,,1.5M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
160,21_C1444,HR SaltRx Screen A4,Ammonium chloride,,1.5M,BIS-TRIS propane,0.1M,7,,,,,,,,
164,21_C1445,HR SaltRx Screen A5,Ammonium chloride,,1.5M,TRIS,0.1M,8.5,,,,,,,,
168,21_C1446,HR SaltRx Screen A6,Ammonium chloride,,3.5M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
172,21_C1447,HR SaltRx Screen A7,Ammonium chloride,,3.5M,BIS-TRIS propane,0.1M,7,,,,,,,,
176,21_C1448,HR SaltRx Screen A8,Ammonium chloride,,3.5M,TRIS,0.1M,8.5,,,,,,,,
180,21_C1449,HR SaltRx Screen A9,Sodium chloride,,2.2M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
184,21_C1450,HR SaltRx Screen A10,Sodium chloride,,2.2M,BIS-TRIS propane,0.1M,7,,,,,,,,
188,21_C1451,HR SaltRx Screen A11,Sodium chloride,,2.2M,TRIS,0.1M,8.5,,,,,,,,
192,21_C1452,HR SaltRx Screen A12,Sodium chloride,,3.2M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
340,21_C1453,HR SaltRx Screen B1,Sodium chloride,,3.2M,BIS-TRIS propane,0.1M,7,,,,,,,,
344,21_C1454,HR SaltRx Screen B2,Sodium chloride,,3.2M,TRIS,0.1M,8.5,,,,,,,,
348,21_C1455,HR SaltRx Screen B3,Ammonium citrate dibasic,,1.0M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
352,21_C1456,HR SaltRx Screen B4,Ammonium citrate dibasic,,1.8M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
356,21_C1457,HR SaltRx Screen B5,Ammonium citrate tribasic pH 7.0,,1.0M,BIS-TRIS propane,0.1M,7,,,,,,,,
360,21_C1458,HR SaltRx Screen B6,Ammonium citrate tribasic pH 7.0,,2.0M,BIS-TRIS propane,0.1M,7,,,,,,,,
364,21_C1459,HR SaltRx Screen B7,Sodium Citrate tribasic dihydrate,,0.7M,BIS-TRIS propane,0.1M,7,,,,,,,,
368,21_C1460,HR SaltRx Screen B8,Sodium Citrate tribasic dihydrate,,0.7M,TRIS,0.1M,8.5,,,,,,,,
372,21_C1461,HR SaltRx Screen B9,Sodium Citrate tribasic dihydrate,,1.2M,BIS-TRIS propane,0.1M,7,,,,,,,,
376,21_C1462,HR SaltRx Screen B10,Sodium Citrate tribasic dihydrate,,1.2M,TRIS,0.1M,8.5,,,,,,,,
380,21_C1463,HR SaltRx Screen B11,Magnesium formate dihydrate,,0.4M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
384,21_C1464,HR SaltRx Screen B12,Magnesium formate dihydrate,,0.4M,BIS-TRIS propane,0.1M,7,,,,,,,,
532,21_C1465,HR SaltRx Screen C1,Magnesium formate dihydrate,,0.4M,TRIS,0.1M,8.5,,,,,,,,
536,21_C1466,HR SaltRx Screen C2,Magnesium formate dihydrate,,0.7M,BIS-TRIS propane,0.1M,7,,,,,,,,
540,21_C1467,HR SaltRx Screen C3,Sodium formate,,2.0M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
544,21_C1468,HR SaltRx Screen C4,Sodium formate,,2.0M,BIS-TRIS propane,0.1M,7,,,,,,,,
548,21_C1469,HR SaltRx Screen C5,Sodium formate,,2.0M,TRIS,0.1M,8.5,,,,,,,,
552,21_C1470,HR SaltRx Screen C6,Sodium formate,,3.5M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
556,21_C1471,HR SaltRx Screen C7,Sodium formate,,3.5M,BIS-TRIS propane,0.1M,7,,,,,,,,
560,21_C1472,HR SaltRx Screen C8,Sodium formate,,3.5M,TRIS,0.1M,8.5,,,,,,,,
564,21_C1473,HR SaltRx Screen C9,DL-malic acid pH 7.0,,1.2M,BIS-TRIS propane,0.1M,7,,,,,,,,
568,21_C1474,HR SaltRx Screen C10,DL-malic acid pH 7.0,,2.2M,BIS-TRIS propane,0.1M,7,,,,,,,,
572,21_C1475,HR SaltRx Screen C11,Sodium malonate pH 7.0,,1.4M,BIS-TRIS propane,0.1M,7,,,,,,,,
576,21_C1476,HR SaltRx Screen C12,Sodium malonate pH 7.0,,2.4M,BIS-TRIS propane,0.1M,7,,,,,,,,
724,21_C1477,HR SaltRx Screen D1,Ammonium nitrate,,2.5M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
728,21_C1478,HR SaltRx Screen D2,Ammonium nitrate,,2.5M,BIS-TRIS propane,0.1M,7,,,,,,,,
732,21_C1479,HR SaltRx Screen D3,Ammonium nitrate,,2.5M,TRIS,0.1M,8.5,,,,,,,,
736,21_C1480,HR SaltRx Screen D4,Ammonium nitrate,,6.0M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
740,21_C1481,HR SaltRx Screen D5,Ammonium nitrate,,6.0M,BIS-TRIS propane,0.1M,7,,,,,,,,
744,21_C1482,HR SaltRx Screen D6,Ammonium nitrate,,6.0M,TRIS,0.1M,8.5,,,,,,,,
748,21_C1483,HR SaltRx Screen D7,Sodium nitrate,,1.5M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
752,21_C1484,HR SaltRx Screen D8,Sodium nitrate,,1.5M,BIS-TRIS propane,0.1M,7,,,,,,,,
756,21_C1485,HR SaltRx Screen D9,Sodium nitrate,,1.5M,TRIS,0.1M,8.5,,,,,,,,
760,21_C1486,HR SaltRx Screen D10,Sodium nitrate,,4.0M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
764,21_C1487,HR SaltRx Screen D11,Sodium nitrate,,4.0M,BIS-TRIS propane,0.1M,7,,,,,,,,
768,21_C1488,HR SaltRx Screen D12,Sodium nitrate,,4.0M,TRIS,0.1M,8.5,,,,,,,,
916,21_C1489,HR SaltRx Screen E1,Ammonium phosphate monobasic,,1.0M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
920,21_C1490,HR SaltRx Screen E2,Ammonium phosphate monobasic,,1.8M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
924,21_C1491,HR SaltRx Screen E3,Ammonium phosphate dibasic,,1.5M,TRIS,0.1M,8.5,,,,,,,,
928,21_C1492,HR SaltRx Screen E4,Ammonium phosphate dibasic,,2.4M,TRIS,0.1M,8.5,,,,,,,,
932,21_C1493,HR SaltRx Screen E5,"Sodium phosphate monobasic monohydrate, Potassium phosphate dibasic",,1.0 M,,,5,,,,,,,,
936,21_C1494,HR SaltRx Screen E6,"Sodium phosphate monobasic monohydrate, Potassium phosphate dibasic",,1.0 M,,,6.9,,,,,,,,
940,21_C1495,HR SaltRx Screen E7,"Sodium phosphate monobasic monohydrate, Potassium phosphate dibasic",,1.0 M,,,8.2,,,,,,,,
944,21_C1496,HR SaltRx Screen E8,"Sodium phosphate monobasic monohydrate, Potassium phosphate dibasic",,1.8 M,,,5,,,,,,,,
948,21_C1497,HR SaltRx Screen E9,"Sodium phosphate monobasic monohydrate, Potassium phosphate dibasic",,1.8 M,,,6.9,,,,,,,,
952,21_C1498,HR SaltRx Screen E10,"Sodium phosphate monobasic monohydrate, Potassium phosphate dibasic",,1.8 M,,,8.2,,,,,,,,
956,21_C1499,HR SaltRx Screen E11,Succinic acid pH 7.0,,0.5M,BIS-TRIS propane,0.1M,7,,,,,,,,
960,21_C1500,HR SaltRx Screen E12,Succinic acid pH 7.0,,1.0M,BIS-TRIS propane,0.1M,7,,,,,,,,
1108,21_C1501,HR SaltRx Screen F1,Ammonium sulfate,,1.5M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
1112,21_C1502,HR SaltRx Screen F2,Ammonium sulfate,,1.5M,BIS-TRIS propane,0.1M,7,,,,,,,,
1116,21_C1503,HR SaltRx Screen F3,Ammonium sulfate,,1.5M,TRIS,0.1M,8.5,,,,,,,,
1120,21_C1504,HR SaltRx Screen F4,Ammonium sulfate,,2.5M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
1124,21_C1505,HR SaltRx Screen F5,Ammonium sulfate,,2.5M,BIS-TRIS propane,0.1M,7,,,,,,,,
1128,21_C1506,HR SaltRx Screen F6,Ammonium sulfate,,2.5M,TRIS,0.1M,8.5,,,,,,,,
1132,21_C1507,HR SaltRx Screen F7,Lithium sulfate monohydrate,,0.8M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
1136,21_C1508,HR SaltRx Screen F8,Lithium sulfate monohydrate,,0.8M,BIS-TRIS propane,0.1M,7,,,,,,,,
1140,21_C1509,HR SaltRx Screen F9,Lithium sulfate monohydrate,,0.8M,TRIS,0.1M,8.5,,,,,,,,
1144,21_C1510,HR SaltRx Screen F10,Lithium sulfate monohydrate,,1.5M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
1148,21_C1511,HR SaltRx Screen F11,Lithium sulfate monohydrate,,1.5M,BIS-TRIS propane,0.1M,7,,,,,,,,
1152,21_C1512,HR SaltRx Screen F12,Lithium sulfate monohydrate,,1.5M,TRIS,0.1M,8.5,,,,,,,,
1300,21_C1513,HR SaltRx Screen G1,Magnesium sulfate hydrate,,1.0M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
1304,21_C1514,HR SaltRx Screen G2,Magnesium sulfate hydrate,,1.0M,BIS-TRIS propane,0.1M,7,,,,,,,,
1308,21_C1515,HR SaltRx Screen G3,Magnesium sulfate hydrate,,1.0M,TRIS,0.1M,8.5,,,,,,,,
1312,21_C1516,HR SaltRx Screen G4,Magnesium sulfate hydrate,,1.8M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
1316,21_C1517,HR SaltRx Screen G5,Magnesium sulfate hydrate,,1.8M,BIS-TRIS propane,0.1M,7,,,,,,,,
1320,21_C1518,HR SaltRx Screen G6,Magnesium sulfate hydrate,,1.8M,TRIS,0.1M,8.5,,,,,,,,
1324,21_C1519,HR SaltRx Screen G7,Ammonium tartrate dibasic,,0.7M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
1328,21_C1520,HR SaltRx Screen G8,Ammonium tartrate dibasic,,0.7M,BIS-TRIS propane,0.1M,7,,,,,,,,
1332,21_C1521,HR SaltRx Screen G9,Ammonium tartrate dibasic,,0.7M,TRIS,0.1M,8.5,,,,,,,,
1336,21_C1522,HR SaltRx Screen G10,Ammonium tartrate dibasic,,1.0M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
1340,21_C1523,HR SaltRx Screen G11,Ammonium tartrate dibasic,,1.3M,BIS-TRIS propane,0.1M,7,,,,,,,,
1344,21_C1524,HR SaltRx Screen G12,Ammonium tartrate dibasic,,1.4M,TRIS,0.1M,8.5,,,,,,,,
1492,21_C1525,HR SaltRx Screen H1,Potassium sodium tartrate tetrahydrate,,0.6M,BIS-TRIS propane,0.1M,7,,,,,,,,
1496,21_C1526,HR SaltRx Screen H2,Potassium sodium tartrate tetrahydrate,,1.2M,BIS-TRIS propane,0.1M,7,,,,,,,,
1500,21_C1527,HR SaltRx Screen H3,Potassium sodium tartrate tetrahydrate,,0.6M,TRIS,0.1M,8.5,,,,,,,,
1504,21_C1528,HR SaltRx Screen H4,Potassium sodium tartrate tetrahydrate,,1.2M,TRIS,0.1M,8.5,,,,,,,,
1508,21_C1529,HR SaltRx Screen H5,Potassium thiocyanate,,0.5M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
1512,21_C1530,HR SaltRx Screen H6,Potassium thiocyanate,,0.5M,BIS-TRIS propane,0.1M,7,,,,,,,,
1516,21_C1531,HR SaltRx Screen H7,Potassium thiocyanate,,0.5M,TRIS,0.1M,8.5,,,,,,,,
1520,21_C1532,HR SaltRx Screen H8,Ammonium acetate,,4.0M,Sodium acetate trihydrate,0.1M,4.6,,,,,,,,
1524,21_C1533,HR SaltRx Screen H9,Ammonium acetate,,4.0M,BIS-TRIS propane,0.1M,7,,,,,,,,
1528,21_C1534,HR SaltRx Screen H10,Ammonium acetate,,4.0M,TRIS,0.1M,8.5,,,,,,,,
1532,21_C1535,HR SaltRx Screen H11,Tacsimate pH 7.0,,35%(v/v),BIS-TRIS propane,0.1M,7,,,,,,,,
1536,21_C1536,HR SaltRx Screen H12,Tacsimate pH 7.0,,60%(v/v),BIS-TRIS propane,0.1M,7,,,,,,,,
