"Composite List",,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,
558,M5_C1280,,"Sodium Chloride",NaCl,"0.3 M",HEPES,"0.1 M",7,"PEG 3350","40% (w/v)",,,,
562,M5_C1281,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
566,M5_C1282,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
570,M5_C1283,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
574,M5_C1284,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
722,M5_C1285,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
726,M5_C1286,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
730,M5_C1287,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
734,M5_C1288,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
738,M5_C1289,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
742,M5_C1290,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
746,M5_C1291,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
750,M5_C1292,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
754,M5_C1293,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
758,M5_C1294,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
762,M5_C1295,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
766,M5_C1296,,"Ammonium Sulfate ",(NH4)2SO4,"0.15 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
914,M5_C1297,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","24% (w/v)",,,,
918,M5_C1298,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
922,M5_C1299,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","34% (w/v)",,,,
926,M5_C1300,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
930,M5_C1301,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 3350","24% (w/v)",,,,
934,M5_C1302,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 3350","30% (w/v)",,,,
938,M5_C1303,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","34% (w/v)",,,,
942,M5_C1304,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
946,M5_C1305,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","10% (w/v)",,,,
950,M5_C1306,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
954,M5_C1307,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","25% (w/v)",,,,
958,M5_C1308,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 3350","30% (w/v)",,,,
1106,M5_C1309,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1110,M5_C1310,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1114,M5_C1311,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1118,M5_C1312,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1122,M5_C1313,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1126,M5_C1314,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1130,M5_C1315,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1134,M5_C1316,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",MES,"0.1 M",6,"PEG 3350","15% (w/v)",,,,
1138,M5_C1317,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1142,M5_C1318,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1146,M5_C1319,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1150,M5_C1320,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1298,M5_C1321,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1302,M5_C1322,,"Calcium Chloride dihydrate","CaCl2 * 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1306,M5_C1323,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1310,M5_C1324,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","25% (w/v)",,,,
1314,M5_C1325,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1318,M5_C1326,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1322,M5_C1327,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1326,M5_C1328,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1330,M5_C1329,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","25% (w/v)",,,,
1334,M5_C1330,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1338,M5_C1331,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1342,M5_C1332,,"Lithium Sulfate monohydrate","Li2SO4 * H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1490,M5_C1333,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1494,M5_C1334,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1498,M5_C1335,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1502,M5_C1336,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1506,M5_C1337,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1510,M5_C1338,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1514,M5_C1339,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1518,M5_C1340,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
1522,M5_C1341,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","20% (w/v)",,,,
1526,M5_C1342,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","30% (w/v)",,,,
1530,M5_C1343,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","35% (w/v)",,,,
1534,M5_C1344,,"Sodium Chloride",NaCl,"0.3 M",TRIS,"0.1 M",8.5,"PEG 3350","40% (w/v)",,,,
52,M5_C1345,,"Sodium Acetate trihydrate","NaC2H3O2 * 3H2O","0.21 M","Sodium Citrate","0.1 M",4.5,"PEG 400","48% (v/v)",Glycerol,"1.12%  (v/v)",,
56,M5_C1346,,"Potassium Chloride",KCl,"0.12 M","Sodium Acetate","0.1 M",5.5,"PEG 400","32%  (v/v)",,,,
60,M5_C1347,,"Sodium Malonate",,"0.23 M","Sodium Acetate","0.1 M",5.5,"PEG 400","46%  (v/v)",,,,
64,M5_C1348,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.29 M",ADA,"0.1 M",6.5,"PEG 400","42%  (v/v)",,,,
68,M5_C1349,,"Sodium Acetate trihydrate","NaC2H3O2 * 3H2O","0.18 M",HEPES,"0.1 M",7.5,"PEG 400","45%  (v/v)",TMAO,"0.45 M",,
72,M5_C1350,,"Lithium Nitrate",LiNO3,"0.29 M",Tris,"0.1 M",8.5,"PEG 400","28%  (v/v)",,,,
76,M5_C1351,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.17 M",CAPSO,"0.1 M",9.5,"PEG 400","36%  (v/v)",,,,
80,M5_C1352,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.12 M",,,,"PEG 400","36%  (v/v)",Glycerol,"3.67% (v/v)",,
84,M5_C1353,,"Ammonium Sulfate",(NH4)2SO4,"0.17 M",,,,"PEG 400","47%  (v/v)",,,,
88,M5_C1354,,"Sodium Malonate",,"0.22 M",,,,"PEG 400","41%  (v/v)",,,,
92,M5_C1355,,"Sodium Sulfate decahydrate",Na2SO4*10H2O,"0.04 M",,,,"PEG 400","31%  (v/v)",,,,
96,M5_C1356,,"Sodium Sulfate decahydrate",Na2SO4*10H2O,"0.24 M",,,,"PEG 400","32%  (v/v)",,,,
244,M5_C1357,,,,,"Sodium Citrate","0.1 M",4.5,"PEG MME 550","30%  (v/v)",Glycerol,"3.22%  (v/v)",,
248,M5_C1358,,,,,"Sodium Acetate","0.1 M",5.5,"PEG MME 550","37%  (v/v)",,,,
252,M5_C1359,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.2 M","Sodium Acetate","0.1 M",5.5,"PEG MME 550","25%  (v/v)",,,,
256,M5_C1360,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.17 M",ADA,"0.1 M",6.5,"PEG MME 550","33%  (v/v)",,,,
260,M5_C1361,,"Sodium Bromide",NaBr,"0.14 M",ADA,"0.1 M",6.5,"PEG MME 550","38%  (v/v)",,,,
264,M5_C1362,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG MME 550","39%  (v/v)",,,,
268,M5_C1363,,"Ammonium Nitrate",NH4NO3,"0.22 M",Tris,"0.1 M",8.5,"PEG MME 550","34%  (v/v)",,,,
272,M5_C1364,,"Lithium Chloride",LiCl,"0.06 M",CAPSO,"0.1 M",9.5,"PEG MME 550","23%  (v/v)",,,,
276,M5_C1365,,"Potassium Phosphate Dibasic",K2HPO4,"0.29 M",,,,"PEG MME 550","29%  (v/v)",,,,
280,M5_C1366,,"Sodium Bromide",NaBr,"0.28 M",,,,"PEG MME 550","23%  (v/v)",,,,
284,M5_C1367,,,,,,,,"PEG MME 550","22%  (v/v)",,,,
288,M5_C1368,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.2 M",,,,"PEG MME 550","30%  (v/v)",,,,
436,M5_C1369,,"Sodium Malonate",,"0.22 M",,,,"PEG MME 550","32%  (v/v)",,,,
440,M5_C1370,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.16 M",,,,"PEG MME 550","38%  (v/v)",,,,
444,M5_C1371,,"Sodium Acetate trihydrate","NaC2H3O2 * 3H2O","0.25 M",,,,"PEG MME 550","33%  (v/v)",,,,
448,M5_C1372,,"Potassium Chloride",KCl,"0.19 M","Sodium Citrate","0.1 M",4.5,"PEG 1000","25%  (w/v)",,,,
452,M5_C1373,,"Ammonium Nitrate",NH4NO3,"0.19 M","Sodium Citrate","0.1 M",4.5,"PEG 1000","35%  (w/v)",,,,
456,M5_C1374,,"Ammonium Nitrate",NH4NO3,"0.14 M","Sodium Acetate","0.1 M",5.5,"PEG 1000","27%  (w/v)",,,,
460,M5_C1375,,,,,ADA,"0.1 M",6.5,"PEG 1000","34%  (w/v)",,,,
464,M5_C1376,,"Ammonium Nitrate",NH4NO3,"0.2 M",HEPES,"0.1 M",7.5,"PEG 1000","20%  (w/v)",,,,
468,M5_C1377,,"Sodium Malonate",,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","28%  (w/v)",,,,
472,M5_C1378,,,,,Tris,"0.1 M",8.5,"PEG 1000","22%  (w/v)",,,,
476,M5_C1379,,,,,Tris,"0.1 M",8.5,"PEG 1000","33%  (w/v)",,,,
480,M5_C1380,,"Potassium Chloride",KCl,"0.18 M",CAPSO,"0.1 M",9.5,"PEG 1000","35%  (w/v)",,,,
628,M5_C1381,,"Lithium Chloride",LiCl,"0.29 M",CAPSO,"0.1 M",9.5,"PEG 1000","28%  (w/v)",,,,
632,M5_C1382,,"Lithium Nitrate",LiNO3,"0.24 M",,,,"PEG 1000","19%  (w/v)",,,,
636,M5_C1383,,"Ammonium Sulfate",(NH4)2SO4,"0.27 M",,,,"PEG 1000","33%  (w/v)",,,,
640,M5_C1384,,"Sodium Bromide",NaBr,"0.21 M",,,,"PEG 1000","29%  (w/v)",Glycerol,"3.8%  (v/v)",,
644,M5_C1385,,,,,,,,"PEG 1000","32%  (w/v)",Glycerol,"2.35%  (v/v)",,
648,M5_C1386,,"Potassium Chloride",KCl,"0.18 M",,,,"PEG 1000","35%  (w/v)",Glycerol,"4.16%  (v/v)",,
652,M5_C1387,,"Zinc acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.02 M",,,,"PEG 1000","36%  (w/v)",,,,
656,M5_C1388,,"Ammonium Sulfate",(NH4)2SO4,"2 M",,,,,,,,,
660,M5_C1389,,,,,"Sodium Citrate","0.1 M",4.5,"PEG MME 2000","34%  (w/v)",TMAO,"0.54 M",,
664,M5_C1390,,,,,"Sodium Citrate","0.1 M",4.5,"PEG MME 2000","28%  (w/v)",,,,
668,M5_C1391,,"Zinc acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.02 M","Sodium Citrate","0.1 M",4.5,"PEG MME 2000","26%  (w/v)",,,,
672,M5_C1392,,"Sodium Acetate trihydrate","NaC2H3O2 * 3H2O","0.1 M","Sodium Acetate","0.1 M",5.5,"PEG MME 2000","23%  (w/v)",,,,
820,M5_C1393,,"Sodium Nitrate",NaNO3,"0.15 M","Sodium Acetate","0.1 M",5.5,"PEG MME 2000","29%  (w/v)",,,,
824,M5_C1394,,,,,"Sodium Acetate","0.1 M",5.5,"PEG MME 2000","28%  (w/v)",,,,
828,M5_C1395,,"Sodium Sulfate decahydrate",Na2SO4*10H2O,"0.13 M",ADA,"0.1 M",6.5,"PEG MME 2000","26%  (w/v)",,,,
832,M5_C1396,,,,,ADA,"0.1 M",6.5,"PEG MME 2000","18%  (w/v)",,,,
836,M5_C1397,,"Lithium Chloride",LiCl,"0.29 M",HEPES,"0.1 M",7.5,"PEG MME 2000","29%  (w/v)",,,,
840,M5_C1398,,"Lithium Nitrate",LiNO3,"0.28 M",Tris,"0.1 M",8.5,"PEG MME 2000","17%  (w/v)",,,,
844,M5_C1399,,"Zinc acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.02 M",Tris,"0.1 M",8,"PEG 2000","34%  (w/v)",,,,
848,M5_C1400,,,,,CAPSO,"0.1 M",9.5,"PEG MME 2000","29% (w/v)",,,,
852,M5_C1401,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.12 M",CAPSO,"0.1 M",9.5,"PEG MME 2000","17%  (w/v)",,,,
856,M5_C1402,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.27 M",,,,"PEG MME 2000","18%  (w/v)",,,,
860,M5_C1403,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.2 M",,,,"PEG MME 2000","22%  (w/v)",,,,
864,M5_C1404,,"Ammonium Sulfate",(NH4)2SO4,"0.21 M",,,,"PEG MME 2000","31%  (w/v)",,,,
1012,M5_C1405,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.17 M",,,,"PEG MME 2000","29%  (w/v)",,,,
1016,M5_C1406,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.11 M",,,,"PEG MME 2000","26%  (w/v)",,,,
1020,M5_C1407,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.16 M",,,,"PEG MME 2000","27%  (w/v)",,,,
1024,M5_C1408,,"Sodium Acetate trihydrate","NaC2H3O2 * 3H2O","0.23 M",,,,"PEG MME 2000","30%  (w/v)",,,,
1028,M5_C1409,,"Sodium Acetate trihydrate","NaC2H3O2 * 3H2O","0.13 M",,,,"PEG MME 2000","27%  (w/v)",,,,
1032,M5_C1410,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.24 M",,,,"PEG MME 2000","33%  (w/v)",,,,
1036,M5_C1411,,,,,"Sodium Citrate","0.1 M",4.5,"PEG 4000","16%  (w/v)",,,,
1040,M5_C1412,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.21 M","Sodium Citrate","0.1 M",4.5,"PEG 4000","14%  (w/v)",,,,
1044,M5_C1413,,"Ammonium Nitrate",NH4NO3,"0.12 M","Sodium Acetate","0.1 M",5.5,"PEG 4000","16%  (w/v)",,,,
1048,M5_C1414,,,,,"Sodium Acetate","0.1 M",5.5,"PEG 4000","20%  (w/v)",,,,
1052,M5_C1415,,,,,"Sodium Acetate","0.1 M",5.5,"PEG 4000","16%  (w/v)",TMAO,"0.87 M",,
1056,M5_C1416,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.2 M","Sodium Acetate","0.1 M",5.5,"PEG 4000","20%  (w/v)",,,,
1204,M5_C1417,,"Sodium Acetate trihydrate","NaC2H3O2 * 3H2O","0.29 M",ADA,"0.1 M",6.5,"PEG 4000","13%  (w/v)",,,,
1208,M5_C1418,,"Lithium Nitrate",LiNO3,"0.05 M",ADA,"0.1 M",6.5,"PEG 4000","19%  (w/v)",,,,
1212,M5_C1419,,"Zinc acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.02 M",ADA,"0.1 M",6.5,"PEG 4000","16%  (w/v)",,,,
1216,M5_C1420,,"Ammonium Nitrate",NH4NO3,"0.27 M",HEPES,"0.1 M",7.5,"PEG 4000","17%  (w/v)",,,,
1220,M5_C1421,,"Ammonium Nitrate",NH4NO3,"0.15 M",HEPES,"0.1 M",7.5,"PEG 4000","13%  (w/v)",TMAO,"0.42 M",,
1224,M5_C1422,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.11 M",Tris,"0.1 M",8.5,"PEG 4000","13%  (w/v)",Glycerol,"1.67%  (v/v)",,
1228,M5_C1423,,"Lithium Acetate dihydrate",LiC2H3O2*2H2O,"0.24 M",Tris,"0.1 M",8.5,"PEG 4000","12%  (w/v)",,,,
1232,M5_C1424,,,,,Tris,"0.1 M",8.5,"PEG 4000","21%  (w/v)",,,,
1236,M5_C1425,,"Potassium Phosphate Dibasic",K2HPO4,"0.27 M",Tris,"0.1 M",8.5,"PEG 4000","18%  (w/v)",,,,
1240,M5_C1426,,"Sodium Sulfate decahydrate",Na2SO4*10H2O,"0.2 M",CAPSO,"0.1 M",9.5,"PEG 4000","14%  (w/v)",,,,
1244,M5_C1427,,,,,CAPSO,"0.1 M",9.5,"PEG 4000","20%  (w/v)",,,,
1248,M5_C1428,,"Sodium Bromide",NaBr,"0.28 M",,,,"PEG 4000","23%  (w/v)",,,,
1396,M5_C1429,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.21 M",,,,"PEG 4000","13%  (w/v)",Glycerol,"1.37%  (v/v)",,
1400,M5_C1430,,"Potassium Thiocyanate",KSCN,"0.23 M",,,,"PEG 4000","20%  (w/v)",Glycerol,"1.11%  (v/v)",,
1404,M5_C1431,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.22 M","Sodium Citrate","0.1 M",4.5,"PEG MME 5000","18%  (w/v)",,,,
1408,M5_C1432,,"Lithium Nitrate",LiNO3,"0.25 M","Sodium Acetate","0.1 M",5.5,"PEG MME 5000","17%  (w/v)",Glycerol,"4.57%  (v/v)",,
1412,M5_C1433,,"Sodium Sulfate decahydrate",Na2SO4*10H2O,"0.22 M","Sodium Acetate","0.1 M",5.5,"PEG MME 5000","18%  (w/v)",TMAO,"0.47 M",,
1416,M5_C1434,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.07 M",ADA,"0.1 M",6.5,"PEG MME 5000","20%  (w/v)",,,,
1420,M5_C1435,,"Ammonium Sulfate",(NH4)2SO4,"0.18 M",HEPES,"0.1 M",7.5,"PEG MME 5000","12%  (w/v)",,,,
1424,M5_C1436,,"Sodium Sulfate decahydrate",Na2SO4*10H2O,"0.2 M",Tris,"0.1 M",8.5,"PEG MME 5000","20%  (w/v)",,,,
1428,M5_C1437,,"Lithium Nitrate",LiNO3,"0.15 M",CAPSO,"0.1 M",9.5,"PEG MME 5000","15%  (w/v)",,,,
1432,M5_C1438,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.05 M",,,,"PEG MME 5000","13%  (w/v)",,,,
1436,M5_C1439,,"Zinc acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.02 M",,,,"PEG MME 5000","14%  (w/v)",,,,
1440,M5_C1440,,,,,,,,"PEG MME 5000","16%  (w/v)",,,,
148,M5_C1441,"MD MemGold      A1",,,,"Sodium Citrate","0.08 M",5.2,"Ammonium Sulfate","2.2 M",,,,
152,M5_C1442,"MD MemGold    A2",,,,Tris,"0.01 M",8,"tri-sodium citrate","1.2 M",,,,
156,M5_C1443,"MD MemGold    A3",,,,Tricine,"0.015 M",8.5,"Polyethylene glycol 4000","24% (w/v)",,,,
160,M5_C1444,"MD MemGold    A4","Sodium Chloride",,"0.36 M","Sodium Phosphate","0.015 M",7,"Polyethylene glycol 4000","9.9 % (w/v)","Sodium Azide","0.1% (w/v)",,
164,M5_C1445,"MD MemGold    A5","Sodium Chloride",,"0.3 M",Tris,"0.01 M",8,"Polyethylene glycol 4000","27.5 % (w/v)",,,,
168,M5_C1446,"MD MemGold    A6",,,,MES/bis-tris,"0.225 M",6.6,"Polyethylene glycol 6000","6.6% (w/v)",,,,
172,M5_C1447,"MD MemGold    A7","Ammonium Sulfate",,"0.1 M",HEPES,"0.1 M",7.5,"Polyethylene glycol 4000","12% (w/v)",Glycerol,"22% (v/v)",,
176,M5_C1448,"MD MemGold    A8","Calcium Chloride",,"0.02 M",MES,"0.02 M",6.5,"Polyethylene glycol 1500","7.7% (w/v)","Magnesium Sulfate","0.01 M","Sodium Chloride","0.02 M"
180,M5_C1449,"MD MemGold    A9",,,,HEPES,"0.05 M",7.5,"Ammonium Sulfate","2.5 M",,,,
184,M5_C1450,"MD MemGold    A10",,,,HEPES,"0.0665 M",7.5,"tri-sodium citrate","1.1 M",,,,
188,M5_C1451,"MD MemGold    A11",,,,"Potassium Phosphate","0.15 M",6.5,"Ammonium Sulfate","3.3 M",,,,
192,M5_C1452,"MD MemGold    A12","Magnesium Acetate",,"0.1 M","Sodium Citrate","0.1 M",5.8,"Polyethylene glycol 5000 MME","14% (w/v)",,,,
340,M5_C1453,"MD MemGold      B1","Sodium Chloride",,"0.1 M","Sodium Citrate","0.02 M",5.6,"Polyethylene glycol 3350","11% (w/v)",,,,
344,M5_C1454,"MD MemGold    B2","Sodium Chloride",,"0.1 M","Sodium Citrate","0.02 M",5.6,"Polyethylene glycol 3,350","5.5% (w/v)",,,,
348,M5_C1455,"MD MemGold    B3","Calcium Chloride",,"0.05 M",Tris,"0.1 M",8.2,"Polyethylene glycol 400","32% (v/v)","Barium Chloride","0.05 M",,
352,M5_C1456,"MD MemGold    B4","Sodium Chloride",,"0.05 M","Sodium Phosphate","0.1 M",6.2,"Polyethylene glycol 4000","16% (w/v)",,,,
356,M5_C1457,"MD MemGold    B5","Magnesium Chloride",,"0.1 M",Tris-hydrochloride,"0.03 M",8.2,"Polyethylene glycol 4000","19% (w/v)",,,,
360,M5_C1458,"MD MemGold    B6","Sodium Chloride",,"0.2 M",HEPES,"0.025 M",7.5,"Polyethylene glycol 4000","13% (w/v)",,,,
364,M5_C1459,"MD MemGold    B7",,,,HEPES,"0.1 M",7.5,"Polyethylene glycol 3,350","11% (w/v)",,,,
368,M5_C1460,"MD MemGold    B8","Sodium Chloride",,"0.1 M",KMES,"0.02 M",6.7,"Polyethylene glycol 4000","6.6% (w/v)",,,,
372,M5_C1461,"MD MemGold    B9","Potassium Chloride",,"0.1 M",Tris,"0.02 M",7,"Polyethylene glycol 4000","20% (w/v)",,,,
376,M5_C1462,"MD MemGold    B10","Magnesium Chloride",,"0.05 M","Sodium Cacodylate","0.1 M",6.7,"Polyethylene glycol 3,350","6.6% (w/v)","Sodium Azide","0.1% (w/v)",,
380,M5_C1463,"MD MemGold    B11","Potassium Chloride",,"0.2 M","Sodium Citrate","0.1 M",5.5,"Pentaerythritol Propoxylate (5/4 PO/OH)","37% (v/v)",,,,
384,M5_C1464,"MD MemGold    B12",,,,Tris,"0.1 M",8,"Polyethylene glycol 4000","5.5% (w/v)",,,,
532,M5_C1465,"MD MemGold     C1","Sodium Chloride",,"0.1 M",Tris,"0.02 M",7,"Polyethylene glycol 4000","7.7% (w/v)",,,,
